NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1792,150,44,19.96,1,,,89
1792,150,44,19.45,1,,,89
1792,150,44,18.65,1,,,89
1792,150,44,18.77,1,,,89
1113,150,44,9.5,1,,,49
1745,134,42,18.13,1,,,81
7895,150,44,25.94,1,,,221
1241,150,44,14.56,1,,,45
1570,134,42,15.11,1,,,79
1792,150,44,18.83,1,,,89
2993,150,44,25.67,1,,,223
1241,150,44,14.49,1,,,45
1792,150,44,19.51,1,,,89
1739,134,42,15.19,1,,,80
7895,150,44,24.72,1,,,221
7895,150,44,24.83,1,,,221
1501,150,44,15.21,1,,,65
1476,150,44,13.85,1,,,53
1792,150,44,21.59,1,,,89
7895,150,44,24.09,1,,,221
7895,150,44,23.74,1,,,221
1792,150,44,20.88,1,,,89
1241,150,44,14.25,1,,,45
7895,150,44,24.08,1,,,221
1682,150,44,16.61,1,,,87
2993,150,44,25.11,1,,,223
1918,134,42,15.52,1,,,97
3315,134,42,22.41,1,,,148
1792,150,44,18.8,1,,,89
1526,150,44,14.96,1,,,74
