NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
3657,143,40,33.27,1,,,145
2387,127,38,22.44,1,,,121
4549,143,40,43.27,1,,,203
2613,127,38,19.13,1,,,61
1991,127,38,15.41,1,,,76
2238,127,38,26.53,1,,,109
2613,127,38,20.15,1,,,61
2238,127,38,26.13,1,,,109
2387,127,38,21.98,1,,,121
2613,127,38,20.49,1,,,61
2238,127,38,25.34,1,,,109
2317,143,40,28.86,1,,,130
1991,127,38,18.78,1,,,77
2613,127,38,18.46,1,,,61
2897,127,38,20.07,1,,,134
2238,127,38,27.52,1,,,109
2238,127,38,25.31,1,,,109
2238,127,38,27.56,1,,,109
1991,127,38,21.66,1,,,77
1234,127,38,12.02,1,,,49
3657,143,40,34.59,1,,,145
1878,127,38,17.98,1,,,80
2238,127,38,27.89,1,,,109
2613,127,38,20.76,1,,,61
2238,127,38,26.1,1,,,109
2387,127,38,22.48,1,,,121
2999,127,38,28.61,1,,,113
2387,127,38,23.5,1,,,121
2340,127,38,24.21,1,,,100
2387,127,38,22.12,1,,,121
