NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
2971,134,40,30.34,0,,,50
2575,134,40,19.72,1,,,142
2597,138,40,30.34,0,,,137
2007,145,40,30.35,0,,,90
2830,134,40,26.81,1,,,150
2971,134,40,30.38,0,,,50
2762,129,38,30.38,0,,,149
2678,149,42,30.34,0,,,146
1941,150,42,30.35,0,,,91
2575,134,40,19.93,1,,,142
2770,134,40,24.16,1,,,136
2770,134,40,25.22,1,,,136
2597,138,40,30.35,0,,,137
2709,134,40,22.83,1,,,132
2669,149,42,30.34,0,,,143
2770,134,40,25.06,1,,,136
2597,138,40,30.35,0,,,137
2675,151,42,30.34,0,,,146
2770,134,40,24.27,1,,,136
1688,150,42,30.29,0,,,61
2678,150,42,30.34,0,,,146
2723,149,42,30.28,0,,,147
2728,134,40,22.09,1,,,139
2597,127,38,30.34,0,,,137
2762,130,38,30.35,0,,,149
2830,134,40,26.9,1,,,150
4896,134,40,28.95,1,,,223
2589,134,40,24.19,1,,,128
2589,134,40,24.1,1,,,128
3260,126,38,30.33,0,,,182
