NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
508,103,30,5.22,1,,,33
648,103,30,7.26,1,,,32
425,103,30,5.64,1,,,26
320,103,30,6.14,1,,,22
374,103,30,4.94,1,,,30
648,103,30,7.3,1,,,32
293,103,30,6.02,1,,,19
362,103,30,6.15,1,,,25
422,103,30,4.26,1,,,22
648,103,30,7.15,1,,,32
362,103,30,6.16,1,,,25
362,103,30,6.31,1,,,25
408,103,30,5.1,1,,,24
408,103,30,5.08,1,,,24
362,103,30,6.22,1,,,25
362,103,30,6.18,1,,,25
320,103,30,6.16,1,,,22
508,103,30,5.39,1,,,33
648,103,30,7.37,1,,,32
310,103,30,4.3,1,,,18
310,103,30,4.17,1,,,18
490,87,28,5.07,1,,,29
362,103,30,6.26,1,,,25
293,103,30,5.83,1,,,19
422,103,30,4.23,1,,,22
408,103,30,5.09,1,,,24
377,103,30,4.73,1,,,21
490,87,28,5.13,1,,,29
293,103,30,5.91,1,,,19
320,103,30,6.05,1,,,22
