NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1970,136,42,19.45,1,,,141
2835,154,44,29.78,1,,,166
1543,136,42,15.58,1,,,89
2386,154,44,26.58,1,,,191
1668,136,42,12.92,1,,,79
1635,136,42,15.31,1,,,51
1970,136,42,18.58,1,,,141
1839,154,44,18.79,1,,,81
1970,136,42,19.01,1,,,141
1809,136,42,14.43,1,,,95
1635,136,42,14.39,1,,,51
1839,154,44,18.63,1,,,81
1632,136,42,13.02,1,,,86
1632,136,42,12.99,1,,,86
1929,136,42,17.95,1,,,93
7207,154,44,45.19,1,,,519
1970,136,42,18.76,1,,,141
1970,136,42,19.82,1,,,141
1970,136,42,18.17,1,,,141
1970,136,42,18.99,1,,,141
1839,154,44,18.98,1,,,81
2386,154,44,26.91,1,,,191
2835,154,44,29.23,1,,,166
1970,136,42,18.7,1,,,141
1839,154,44,18.46,1,,,81
1252,136,42,11.84,1,,,56
1839,154,44,19.12,1,,,81
1668,136,42,14.98,1,,,120
1738,136,42,18.68,1,,,92
1970,136,42,20.02,1,,,141
