NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1993,162,46,19.17,1,,,99
1993,162,46,18.76,1,,,99
1405,162,46,13.56,1,,,58
1832,162,46,21.55,1,,,77
2020,162,46,24.01,1,,,93
1541,162,46,15.28,1,,,60
2916,160,46,30.36,0,,,191
2133,144,44,16.43,1,,,103
3495,160,46,30.33,0,,,251
2133,144,44,15.75,1,,,103
1352,144,44,12.75,1,,,39
3841,160,46,30.31,0,,,278
1821,162,46,18.61,1,,,89
1833,162,46,19.29,1,,,75
4013,160,46,30.34,0,,,289
1352,144,44,12.08,1,,,39
1445,162,46,15.98,1,,,52
1352,144,44,11.86,1,,,39
1993,162,46,18.28,1,,,99
1352,144,44,12.06,1,,,39
1352,144,44,12.02,1,,,39
1941,162,46,18.85,1,,,92
2020,162,46,23.16,1,,,93
1352,144,44,12.47,1,,,39
1990,144,44,16.81,1,,,85
1616,162,46,16.9,1,,,60
2133,144,44,17.87,1,,,103
1833,162,46,18.5,1,,,75
1616,162,46,16.77,1,,,60
1352,144,44,12.7,1,,,39
