NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1982,141,44,17.89,1,,,45
3864,157,46,30.34,0,,,147
2037,141,44,18.3,1,,,69
3378,145,44,30.35,0,,,121
1982,141,44,17.73,1,,,45
1765,141,44,19.63,1,,,77
2576,141,44,27.16,1,,,110
2289,141,44,20.59,1,,,95
2195,141,44,22.61,1,,,96
3797,156,46,30.36,0,,,146
1982,141,44,18.09,1,,,45
1506,141,44,19.02,1,,,55
1792,141,44,16.55,1,,,75
1506,141,44,20.13,1,,,55
3864,157,46,30.37,0,,,147
1792,141,44,15.9,1,,,75
2576,141,44,27.73,1,,,110
2289,141,44,20.91,1,,,95
2162,141,44,22.94,1,,,93
3754,125,38,30.36,0,,,145
1684,141,44,15.5,1,,,72
1982,141,44,17.41,1,,,45
1982,141,44,16.8,1,,,45
2261,141,44,22.56,1,,,99
2261,141,44,22.15,1,,,99
2576,141,44,27.48,1,,,110
1982,141,44,18.09,1,,,45
3593,157,46,30.34,0,,,141
3912,123,36,30.36,0,,,148
3049,141,44,29.04,1,,,127
