NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1556,149,46,17.39,1,,,47
1556,149,46,16.9,1,,,47
1817,167,48,17.21,1,,,75
1981,149,46,24.61,1,,,139
4975,149,46,56.92,1,,,570
2085,167,48,19.2,1,,,128
1981,149,46,24.55,1,,,139
4975,149,46,57.57,1,,,570
1556,149,46,18.05,1,,,47
1951,167,48,23.02,1,,,132
2005,167,48,20.48,1,,,118
4975,149,46,57.1,1,,,570
1981,149,46,25.26,1,,,139
1817,167,48,17.13,1,,,75
1556,149,46,17.6,1,,,47
5357,149,46,59.59,1,,,567
4975,149,46,56.35,1,,,570
1506,167,48,16.02,1,,,81
1981,149,46,25.43,1,,,139
5357,149,46,57.44,1,,,567
1951,167,48,23.13,1,,,132
2085,167,48,20.33,1,,,128
1981,149,46,24.83,1,,,139
1582,167,48,14.99,1,,,73
1981,149,46,24.67,1,,,139
1981,149,46,25.11,1,,,139
1981,149,46,25.14,1,,,139
1556,149,46,18.42,1,,,47
1981,149,46,24.89,1,,,139
4975,149,46,56.67,1,,,570
