NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
414,100,28,4.97,1,,,23
414,100,28,5.04,1,,,23
414,100,28,4.96,1,,,23
414,100,28,4.86,1,,,23
557,100,28,6.08,1,,,34
432,100,28,4.74,1,,,26
460,100,28,6.45,1,,,31
528,84,26,5.06,1,,,32
460,100,28,6.31,1,,,31
460,100,28,6.34,1,,,31
454,100,28,5.14,1,,,27
557,100,28,6.13,1,,,34
460,100,28,6.24,1,,,31
454,100,28,5.3,1,,,27
454,100,28,5.22,1,,,27
416,84,26,4.59,1,,,22
460,100,28,6.33,1,,,31
460,100,28,6.5,1,,,31
414,100,28,5.01,1,,,23
405,100,28,6.54,1,,,25
460,100,28,6.41,1,,,31
454,100,28,5.24,1,,,27
280,100,28,4.14,1,,,14
460,100,28,6.32,1,,,31
405,100,28,6.58,1,,,25
454,100,28,5.23,1,,,27
405,100,28,6.32,1,,,25
409,100,28,4.41,1,,,24
414,100,28,4.99,1,,,23
414,100,28,5.05,1,,,23
