NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
707,115,34,7.62,1,,,40
619,115,34,9.15,1,,,42
433,115,34,7.57,1,,,28
569,115,34,5.75,1,,,32
472,115,34,7.97,1,,,31
472,115,34,8.32,1,,,31
680,99,32,7.64,1,,,36
472,115,34,8.15,1,,,31
885,115,34,8.4,1,,,42
739,99,32,6.53,1,,,41
619,115,34,9.31,1,,,42
694,115,34,9.39,1,,,40
885,115,34,8.53,1,,,42
885,115,34,8.33,1,,,42
619,115,34,9.11,1,,,42
472,115,34,8.21,1,,,31
739,99,32,6.71,1,,,41
885,115,34,8.21,1,,,42
472,115,34,8.43,1,,,31
703,115,34,7.9,1,,,41
885,115,34,8.37,1,,,42
619,115,34,9.29,1,,,42
586,115,34,6.29,1,,,30
885,115,34,8.45,1,,,42
885,115,34,8.3,1,,,42
635,115,34,6.22,1,,,34
619,115,34,9.1,1,,,42
601,115,34,5.67,1,,,33
393,115,34,5.95,1,,,24
742,99,32,6.36,1,,,43
