NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
95714,3673,842,891.83,0,,,1050,5644838,726883,269810.0,0,1534443,6481173,256.96,0.0,94665,90.24,0.418,0.633,0.588,69156,3128196,16025,304.269,1363,19662,0.02,375,188,2166,345.72,240.478
25692,3670,842,735.88,1,,,284,7034687,942458,34894.0,0,1899329,8020758,122.87,0.0,25408,89.46,0.413,0.632,0.588,216398,5067333,24204,347.944,9052,30032,0.04,113,33,2162,406.712,225.281
80427,3670,842,891.31,0,,,1902,7002795,1188641,274471.0,0,1593942,8325674,144.31,0.0,78525,41.29,0.413,0.632,0.588,80040,2586783,10035,323.748,4160,11982,0.01,209,117,2162,373.983,245.245
94963,3670,842,891.72,0,,,1039,5602731,721963,266521.0,0,1522380,6433205,256.52,0.0,93924,90.4,0.413,0.632,0.588,64622,3092911,16021,303.386,1363,19647,0.02,375,188,2162,344.353,238.422
8674,3569,824,891.68,0,,,193,8460167,1687923,18909.0,0,1632136,10179229,97.97,0.0,8481,43.94,0.378,0.615,0.575,85570,1883389,5720,279.826,4062,7935,0.01,1418,556,2063,356.96,369.205
10246,2854,624,891.4,0,,,125,8444608,1761964,12210.0,0,1529182,10312785,97.68,0.0,10121,80.97,0.204,0.492,0.436,46827,2726776,10105,320.283,1570,13520,0.01,1210,497,1407,393.672,357.929
95464,3670,842,894.81,0,,,1046,5629249,725074,268528.0,0,1529961,6463422,256.72,0.0,94418,90.27,0.413,0.632,0.588,67893,3114987,16024,303.763,1363,19654,0.02,375,188,2162,352.84,237.217
54239,3670,842,892.08,0,,,1045,5087857,933661,162557.0,0,1103724,6116358,155.56,0.0,53194,50.9,0.413,0.632,0.588,186944,2241759,16810,345.253,4229,19049,0.02,347,176,2162,386.052,256.774
62600,3667,842,891.99,0,,,2418,8274472,1400238,285508.0,0,1891189,9724203,118.08,0.0,60182,24.89,0.413,0.632,0.588,45600,3242791,19197,284.734,5373,23094,0.02,170,56,2159,348.423,279.69
9127,2855,636,891.82,0,,,113,8419549,1680474,10936.0,0,1611469,10138036,96.78,0.0,9014,79.77,0.178,0.492,0.444,72690,1976629,7141,281.391,2242,9451,0.01,713,303,1417,349.443,400.317
