NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,983,46,2.86,1,,,0
,983,46,2.87,1,,,0
,983,46,2.94,1,,,0
,983,46,2.93,1,,,0
,983,46,2.85,1,,,0
,983,46,2.92,1,,,0
,983,46,2.84,1,,,0
,983,46,2.89,1,,,0
,983,46,2.9,1,,,0
,983,46,2.87,1,,,0
,983,46,2.9,1,,,0
,983,46,2.87,1,,,0
,983,46,2.94,1,,,0
,983,46,2.98,1,,,0
,983,46,2.98,1,,,0
,983,46,2.9,1,,,0
,983,46,3.13,1,,,0
,983,46,3.55,1,,,0
,983,46,2.87,1,,,0
,983,46,2.99,1,,,0
,983,46,3.0,1,,,0
,983,46,2.91,1,,,0
,983,46,2.94,1,,,0
,983,46,2.95,1,,,0
,983,46,2.94,1,,,0
,983,46,2.86,1,,,0
,983,46,2.89,1,,,0
,983,46,2.91,1,,,0
,983,46,3.06,1,,,0
,983,46,3.03,1,,,0
