NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
18,1162,24,3.94,1,,,3
21,1162,24,4.28,1,,,4
18,1162,24,4.02,1,,,3
21,1162,24,4.08,1,,,4
21,1162,24,4.05,1,,,4
21,1162,24,4.0,1,,,4
21,1162,24,3.96,1,,,4
21,1162,24,4.02,1,,,4
21,1162,24,3.97,1,,,4
21,1162,24,3.99,1,,,4
22,1162,24,3.93,1,,,4
21,1162,24,3.86,1,,,4
21,1162,24,4.11,1,,,4
18,1162,24,3.94,1,,,3
21,1162,24,4.24,1,,,4
19,1162,24,4.09,1,,,3
22,1162,24,4.54,1,,,4
21,1162,24,4.15,1,,,4
18,1162,24,3.89,1,,,3
21,1162,24,4.1,1,,,4
18,1162,24,4.37,1,,,3
18,1162,24,4.0,1,,,3
21,1162,24,4.17,1,,,4
21,1162,24,3.99,1,,,4
21,1162,24,4.13,1,,,4
22,1162,24,4.11,1,,,4
17,1162,24,3.89,1,,,2
21,1162,24,4.29,1,,,4
21,1162,24,3.92,1,,,4
21,1162,24,3.92,1,,,4
