NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
372,1048,90,5.75,1,,,20
336,1048,90,8.04,1,,,22
344,1048,90,5.94,1,,,22
336,1048,90,5.91,1,,,22
336,1048,90,7.99,1,,,22
344,1048,90,9.8,1,,,22
340,1048,90,8.07,1,,,22
336,1048,90,5.94,1,,,22
336,1048,90,5.86,1,,,22
336,1048,90,7.93,1,,,22
336,1048,90,6.17,1,,,22
390,1048,90,5.85,1,,,21
342,1048,90,5.86,1,,,22
336,1048,90,6.21,1,,,22
344,1048,90,6.05,1,,,22
336,1048,90,5.96,1,,,22
336,1048,90,7.98,1,,,22
336,1048,90,8.34,1,,,22
336,1048,90,8.13,1,,,22
344,1048,90,5.89,1,,,22
336,1048,90,7.85,1,,,22
336,1048,90,6.6,1,,,22
344,1048,90,7.06,1,,,22
342,1048,90,8.61,1,,,22
336,1048,90,6.18,1,,,22
336,1048,90,6.19,1,,,22
336,1048,90,7.98,1,,,22
342,1048,90,5.64,1,,,22
336,1048,90,8.15,1,,,22
342,1048,90,8.78,1,,,22
