NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
233,1195,82,4.73,1,,,13
218,1195,82,5.2,1,,,12
233,1195,82,4.46,1,,,13
233,1195,82,4.55,1,,,13
233,1195,82,5.02,1,,,13
233,1195,82,4.67,1,,,13
233,1195,82,4.81,1,,,13
233,1195,82,4.73,1,,,13
218,1195,82,4.84,1,,,12
233,1195,82,5.44,1,,,13
233,1195,82,4.82,1,,,13
233,1195,82,4.99,1,,,13
233,1195,82,4.76,1,,,13
233,1195,82,4.76,1,,,13
233,1195,82,4.82,1,,,13
233,1195,82,4.62,1,,,13
233,1195,82,4.5,1,,,13
233,1195,82,4.24,1,,,13
233,1195,82,4.48,1,,,13
233,1195,82,5.03,1,,,13
233,1195,82,4.7,1,,,13
233,1195,82,4.84,1,,,13
233,1195,82,4.29,1,,,13
233,1195,82,4.99,1,,,13
233,1195,82,4.91,1,,,13
233,1195,82,4.43,1,,,13
233,1195,82,5.58,1,,,13
233,1195,82,4.48,1,,,13
233,1195,82,4.53,1,,,13
233,1195,82,4.59,1,,,13
