NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
5080,740,0,30.44,0,,,108
5194,1289,154,30.38,0,,,116
2422,1702,278,30.34,0,,,80
58,1721,282,30.36,0,,,7
4861,1687,278,30.38,0,,,99
1336,740,0,30.48,0,,,48
2274,1680,278,30.37,0,,,73
2798,1337,150,30.35,0,,,58
5972,1690,278,30.37,0,,,102
40,1707,282,30.38,0,,,6
2538,1680,278,30.34,0,,,81
58,1722,282,30.39,0,,,7
1407,1537,240,30.33,0,,,49
4702,1682,278,30.36,0,,,102
2734,1110,94,30.34,0,,,55
5254,1329,188,30.38,0,,,121
58,1722,282,30.32,0,,,7
50,1722,282,30.39,0,,,7
2533,1683,278,30.31,0,,,80
1478,1554,244,30.35,0,,,50
5290,1325,188,30.34,0,,,122
913,1615,262,30.36,0,,,36
2868,1107,94,30.34,0,,,61
2422,1674,264,30.32,0,,,80
34,1722,282,30.49,0,,,4
1247,740,0,30.49,0,,,45
6652,740,0,30.43,0,,,106
2662,740,0,30.45,0,,,82
2275,1683,278,30.41,0,,,74
1407,1537,240,30.37,0,,,49
