NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
78,303,28,2.85,1,,,11
78,303,28,2.9,1,,,11
78,303,28,3.29,1,,,11
78,303,28,3.09,1,,,11
78,303,28,2.75,1,,,11
78,303,28,3.23,1,,,11
78,303,28,3.09,1,,,11
78,303,28,3.55,1,,,10
78,303,28,3.45,1,,,11
78,303,28,3.13,1,,,11
78,303,28,3.05,1,,,11
78,303,28,3.02,1,,,11
78,303,28,3.33,1,,,11
78,303,28,3.26,1,,,11
78,303,28,3.29,1,,,11
78,303,28,3.15,1,,,11
78,303,28,3.19,1,,,11
78,303,28,3.44,1,,,10
78,303,28,3.92,1,,,11
78,303,28,3.55,1,,,11
78,303,28,3.62,1,,,11
78,303,28,3.46,1,,,11
78,303,28,3.24,1,,,11
78,303,28,3.3,1,,,11
78,303,28,3.78,1,,,10
78,303,28,3.18,1,,,11
78,303,28,3.04,1,,,11
78,303,28,3.17,1,,,11
78,303,28,3.16,1,,,11
78,303,28,3.39,1,,,11
