NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,93,4,1.62,1,,,0
,93,4,1.58,1,,,0
,93,4,1.55,1,,,0
,93,4,1.62,1,,,0
,93,4,2.0,1,,,0
,93,4,1.6,1,,,0
,93,4,1.59,1,,,0
,93,4,1.59,1,,,0
,93,4,1.65,1,,,0
,93,4,1.57,1,,,0
,93,4,1.6,1,,,0
,93,4,1.59,1,,,0
,93,4,1.6,1,,,0
,93,4,1.51,1,,,0
,93,4,1.55,1,,,0
,93,4,1.77,1,,,0
,93,4,1.54,1,,,0
,93,4,1.56,1,,,0
,93,4,1.63,1,,,0
,93,4,1.59,1,,,0
,93,4,1.57,1,,,0
,93,4,1.64,1,,,0
,93,4,1.6,1,,,0
,93,4,1.55,1,,,0
,93,4,1.59,1,,,0
,93,4,1.62,1,,,0
,93,4,1.56,1,,,0
,93,4,1.78,1,,,0
,93,4,1.59,1,,,0
,93,4,1.6,1,,,0
