NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1348,2937,182,70.93,1,,,46
1348,2937,182,73.59,1,,,46
1357,2937,182,86.15,1,,,55
1320,2937,182,118.13,1,,,39
1404,2937,182,36.62,1,,,46
1348,2937,182,72.1,1,,,46
1349,2937,182,130.61,1,,,47
1584,2937,182,184.34,1,,,45
1404,2937,182,38.01,1,,,46
1280,2937,182,32.29,1,,,41
1404,2937,182,37.22,1,,,46
1348,2937,182,70.48,1,,,46
1348,2937,182,59.06,1,,,46
1357,2937,182,67.05,1,,,55
1389,2937,182,41.55,1,,,44
1348,2937,182,59.46,1,,,46
1404,2937,182,34.74,1,,,46
1348,2937,182,58.33,1,,,46
1348,2937,182,63.19,1,,,46
1517,2937,182,178.38,1,,,95
1375,2937,182,27.46,1,,,46
1375,2937,182,26.37,1,,,46
1404,2937,182,30.12,1,,,46
1318,2937,182,103.12,1,,,39
1342,2937,182,105.54,1,,,46
1357,2937,182,65.63,1,,,55
1375,2937,182,27.24,1,,,46
1375,2937,182,26.63,1,,,46
1349,2937,182,111.37,1,,,47
1404,2937,182,33.43,1,,,46
