NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,93,4,1.56,1,,,0
,93,4,1.63,1,,,0
,93,4,1.84,1,,,0
,93,4,1.69,1,,,0
,93,4,1.67,1,,,0
,93,4,1.55,1,,,0
,93,4,1.6,1,,,0
,93,4,1.55,1,,,0
,93,4,1.61,1,,,0
,93,4,1.61,1,,,0
,93,4,1.58,1,,,0
,93,4,1.61,1,,,0
,93,4,1.63,1,,,0
,93,4,1.58,1,,,0
,93,4,2.01,1,,,0
,93,4,1.63,1,,,0
,93,4,1.85,1,,,0
,93,4,1.58,1,,,0
,93,4,1.7,1,,,0
,93,4,1.58,1,,,0
,93,4,1.57,1,,,0
,93,4,1.67,1,,,0
,93,4,1.58,1,,,0
,93,4,1.58,1,,,0
,93,4,1.55,1,,,0
,93,4,1.64,1,,,0
,93,4,1.9,1,,,0
,93,4,1.64,1,,,0
,93,4,1.63,1,,,0
,93,4,1.57,1,,,0
