NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
31,461,30,2.77,1,,,5
31,461,30,2.72,1,,,5
31,461,30,2.7,1,,,5
34,461,30,2.8,1,,,5
31,461,30,2.62,1,,,5
31,461,30,3.04,1,,,5
31,461,30,2.67,1,,,5
31,461,30,2.74,1,,,5
31,461,30,2.86,1,,,4
31,461,30,2.75,1,,,5
31,461,30,2.71,1,,,5
31,461,30,2.61,1,,,5
31,461,30,2.76,1,,,5
31,461,30,2.75,1,,,5
31,461,30,2.98,1,,,5
31,461,30,2.76,1,,,5
31,461,30,3.14,1,,,5
31,461,30,2.65,1,,,5
34,461,30,2.64,1,,,5
31,461,30,2.8,1,,,5
31,461,30,2.67,1,,,5
31,461,30,2.65,1,,,5
31,461,30,2.79,1,,,5
34,461,30,2.64,1,,,5
31,461,30,2.62,1,,,5
31,461,30,2.64,1,,,5
31,461,30,2.76,1,,,5
31,461,30,3.0,1,,,5
31,461,30,2.77,1,,,5
31,461,30,2.76,1,,,5
