NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
194,849,46,4.06,1,,,13
188,849,46,3.89,1,,,12
191,849,46,4.44,1,,,13
191,849,46,4.13,1,,,12
194,849,46,4.15,1,,,13
191,849,46,4.52,1,,,13
188,849,46,4.76,1,,,12
191,849,46,4.88,1,,,13
191,849,46,4.97,1,,,13
191,849,46,4.44,1,,,13
191,849,46,4.55,1,,,13
191,849,46,4.49,1,,,13
194,849,46,4.14,1,,,13
194,849,46,4.88,1,,,13
191,849,46,4.48,1,,,13
191,849,46,4.62,1,,,13
194,849,46,4.16,1,,,13
191,849,46,4.68,1,,,13
191,849,46,4.05,1,,,13
191,849,46,3.96,1,,,13
191,849,46,4.49,1,,,13
194,849,46,5.11,1,,,13
191,849,46,5.58,1,,,13
191,849,46,5.0,1,,,13
191,849,46,5.24,1,,,13
191,849,46,6.05,1,,,13
194,849,46,4.35,1,,,13
194,849,46,5.05,1,,,13
191,849,46,4.93,1,,,13
194,849,46,5.0,1,,,13
