NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,977,32,3.29,1,,,0
,977,32,3.52,1,,,0
,977,32,3.45,1,,,0
,977,32,3.27,1,,,0
,977,32,3.19,1,,,0
,977,32,3.17,1,,,0
,977,32,3.44,1,,,0
,977,32,3.36,1,,,0
,977,32,3.18,1,,,0
,977,32,3.44,1,,,0
,977,32,3.22,1,,,0
,977,32,3.32,1,,,0
,977,32,3.25,1,,,0
,977,32,3.26,1,,,0
,977,32,3.12,1,,,0
,977,32,3.28,1,,,0
,977,32,3.2,1,,,0
,977,32,3.28,1,,,0
,977,32,3.38,1,,,0
,977,32,3.07,1,,,0
,977,32,3.31,1,,,0
,977,32,3.43,1,,,0
,977,32,3.23,1,,,0
,977,32,3.43,1,,,0
,977,32,3.46,1,,,0
,977,32,3.13,1,,,0
,977,32,3.26,1,,,0
,977,32,3.43,1,,,0
,977,32,3.39,1,,,0
,977,32,3.22,1,,,0
