NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
95,612,28,3.41,1,,,9
95,612,28,3.21,1,,,9
105,612,28,3.33,1,,,8
95,612,28,3.06,1,,,9
95,612,28,3.13,1,,,9
100,612,28,3.16,1,,,9
95,612,28,3.22,1,,,9
100,612,28,3.1,1,,,9
95,612,28,3.24,1,,,9
88,612,28,3.24,1,,,8
95,612,28,3.53,1,,,9
100,612,28,3.14,1,,,9
95,612,28,3.21,1,,,9
100,612,28,3.17,1,,,9
95,612,28,3.46,1,,,9
100,612,28,3.53,1,,,9
100,612,28,3.38,1,,,9
95,612,28,3.3,1,,,9
88,612,28,3.38,1,,,8
95,612,28,3.05,1,,,9
100,612,28,3.13,1,,,9
105,612,28,3.34,1,,,8
95,612,28,3.45,1,,,9
95,612,28,3.31,1,,,9
100,612,28,3.15,1,,,9
95,612,28,3.23,1,,,9
95,612,28,3.49,1,,,9
100,612,28,3.15,1,,,9
95,612,28,3.14,1,,,9
95,612,28,3.07,1,,,9
