NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1249,1721,86,18.46,1,,,176
1940,1721,86,14.26,1,,,313
1417,1721,86,13.35,1,,,227
1370,1721,86,14.19,1,,,183
1802,1721,86,14.12,1,,,285
447,1721,86,9.41,1,,,58
1249,1721,86,17.31,1,,,176
1577,1721,86,12.79,1,,,243
1333,1721,86,12.5,1,,,207
1802,1721,86,13.78,1,,,285
1370,1721,86,13.39,1,,,183
1002,1721,86,11.28,1,,,145
447,1721,86,9.35,1,,,58
447,1721,86,10.23,1,,,58
447,1721,86,9.34,1,,,58
1221,1721,86,16.43,1,,,179
1202,1721,86,14.15,1,,,197
447,1721,86,9.4,1,,,58
134257,1551,84,899.75,0,,,14911
447,1721,86,9.51,1,,,58
447,1721,86,9.57,1,,,58
1382,1721,86,19.05,1,,,179
1802,1721,86,13.25,1,,,285
1286,1721,86,17.54,1,,,172
1249,1721,86,16.96,1,,,176
1249,1721,86,17.55,1,,,176
1802,1721,86,13.49,1,,,285
322,1721,86,9.67,1,,,34
447,1721,86,9.71,1,,,58
447,1721,86,9.58,1,,,58
