NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
7,989,6,3.42,1,,,2
7,989,6,3.26,1,,,2
7,989,6,3.42,1,,,2
7,989,6,3.39,1,,,2
7,989,6,3.33,1,,,2
7,989,6,3.44,1,,,2
7,989,6,3.34,1,,,2
7,989,6,3.41,1,,,2
7,989,6,3.31,1,,,2
7,989,6,3.45,1,,,2
7,989,6,3.36,1,,,2
7,989,6,3.37,1,,,2
7,989,6,3.28,1,,,2
7,989,6,3.39,1,,,2
7,989,6,3.37,1,,,2
7,989,6,3.34,1,,,2
7,989,6,3.33,1,,,2
7,989,6,3.37,1,,,2
7,989,6,3.34,1,,,2
7,989,6,3.45,1,,,2
7,989,6,3.42,1,,,2
7,989,6,3.52,1,,,2
7,989,6,3.64,1,,,2
7,989,6,3.34,1,,,2
7,989,6,3.34,1,,,2
7,989,6,3.3,1,,,2
7,989,6,3.43,1,,,2
7,989,6,3.33,1,,,2
7,989,6,3.41,1,,,2
7,989,6,3.45,1,,,2
