NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
43,795,38,3.13,1,,,4
43,795,38,2.95,1,,,4
43,795,38,2.92,1,,,4
43,795,38,2.92,1,,,4
43,795,38,3.03,1,,,4
43,795,38,2.97,1,,,4
43,795,38,3.2,1,,,4
43,795,38,3.14,1,,,4
43,795,38,2.95,1,,,4
43,795,38,3.07,1,,,4
43,795,38,2.94,1,,,4
43,795,38,3.11,1,,,4
43,795,38,3.17,1,,,4
43,795,38,2.96,1,,,4
43,795,38,3.03,1,,,4
43,795,38,3.18,1,,,4
43,795,38,2.97,1,,,4
43,795,38,2.99,1,,,4
43,795,38,3.18,1,,,4
43,795,38,3.1,1,,,4
43,795,38,3.2,1,,,4
43,795,38,2.97,1,,,4
43,795,38,2.93,1,,,4
43,795,38,3.08,1,,,4
43,795,38,3.02,1,,,4
43,795,38,3.15,1,,,4
43,795,38,3.13,1,,,4
43,795,38,3.18,1,,,4
43,795,38,2.9,1,,,4
43,795,38,2.91,1,,,4
