NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
33,519,52,3.48,1,,,8
33,519,52,3.61,1,,,8
33,519,52,3.73,1,,,8
33,519,52,4.07,1,,,8
33,519,52,3.45,1,,,8
33,519,52,3.29,1,,,8
33,519,52,3.3,1,,,8
33,519,52,3.35,1,,,8
33,519,52,3.59,1,,,8
33,519,52,3.38,1,,,8
33,519,52,3.09,1,,,8
33,519,52,3.4,1,,,8
33,519,52,3.33,1,,,8
33,519,52,3.6,1,,,8
33,519,52,3.46,1,,,8
33,519,52,3.28,1,,,8
33,519,52,3.2,1,,,8
33,519,52,3.65,1,,,8
33,519,52,3.62,1,,,8
33,519,52,3.59,1,,,8
37,519,52,3.45,1,,,7
33,519,52,3.1,1,,,8
33,519,52,3.57,1,,,8
33,519,52,3.53,1,,,8
33,519,52,3.28,1,,,8
33,519,52,3.4,1,,,8
33,519,52,3.2,1,,,8
37,519,52,3.11,1,,,8
33,519,52,3.23,1,,,8
33,519,52,3.28,1,,,8
