NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,675,26,2.45,1,,,0
,675,26,2.39,1,,,0
,675,26,2.42,1,,,0
,675,26,2.34,1,,,0
,675,26,2.4,1,,,0
,675,26,2.32,1,,,0
,675,26,2.44,1,,,0
,675,26,2.47,1,,,0
,675,26,2.89,1,,,0
,675,26,2.4,1,,,0
,675,26,2.56,1,,,0
,675,26,2.44,1,,,0
,675,26,2.47,1,,,0
,675,26,2.39,1,,,0
,675,26,2.47,1,,,0
,675,26,2.42,1,,,0
,675,26,2.4,1,,,0
,675,26,2.39,1,,,0
,675,26,2.68,1,,,0
,675,26,2.42,1,,,0
,675,26,2.47,1,,,0
,675,26,2.44,1,,,0
,675,26,2.43,1,,,0
,675,26,2.37,1,,,0
,675,26,2.43,1,,,0
,675,26,2.44,1,,,0
,675,26,2.38,1,,,0
,675,26,2.45,1,,,0
,675,26,2.33,1,,,0
,675,26,2.42,1,,,0
