NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
28,3262,726,30.32,0,,,5
1124,3048,632,30.28,0,,,64
3666,2198,420,30.37,0,,,126
12,4187,936,30.37,0,,,2
1178,755,0,30.46,0,,,66
5699,1546,192,30.35,0,,,94
3178,2107,384,30.35,0,,,305
5643,1119,88,30.34,0,,,93
5460,1929,290,30.35,0,,,104
1205,755,0,30.46,0,,,67
1199,755,0,30.58,0,,,65
3765,755,0,30.36,0,,,130
5643,1935,292,30.39,0,,,93
5699,1935,292,30.31,0,,,94
4302,1932,290,30.34,0,,,98
5793,1395,156,30.23,0,,,96
9412,1035,60,30.39,0,,,133
3878,2315,460,30.38,0,,,134
18,4188,936,30.34,0,,,4
1232,755,0,30.38,0,,,68
9566,2511,430,30.35,0,,,137
5755,1935,292,30.36,0,,,95
1178,2981,630,30.37,0,,,66
3709,1949,320,30.32,0,,,172
38,3262,726,30.43,0,,,6
38,3262,726,30.34,0,,,6
9525,2036,320,30.34,0,,,136
1199,1981,342,30.36,0,,,65
28,755,0,30.95,0,,,5
414,2682,542,30.2,0,,,31
