NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
753,1759,102,8.86,1,,,24
488,1759,102,9.55,1,,,24
488,1759,102,10.0,1,,,24
493,1759,102,9.48,1,,,25
492,1759,102,12.13,1,,,24
493,1759,102,10.05,1,,,25
493,1759,102,9.62,1,,,25
488,1759,102,9.48,1,,,24
493,1759,102,14.51,1,,,25
493,1759,102,7.95,1,,,25
513,1759,102,14.0,1,,,25
493,1759,102,9.16,1,,,25
511,1759,102,14.61,1,,,25
493,1759,102,9.61,1,,,25
511,1759,102,14.85,1,,,25
493,1759,102,9.76,1,,,25
511,1759,102,15.26,1,,,25
508,1759,102,12.8,1,,,25
493,1759,102,9.9,1,,,25
493,1759,102,9.54,1,,,25
493,1759,102,14.33,1,,,25
499,1759,102,7.67,1,,,25
499,1759,102,7.83,1,,,25
493,1759,102,7.61,1,,,25
493,1759,102,7.8,1,,,25
511,1759,102,14.51,1,,,25
493,1759,102,9.19,1,,,25
488,1759,102,13.79,1,,,24
499,1759,102,7.55,1,,,25
753,1759,102,8.52,1,,,24
