NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
142,705,38,3.65,1,,,9
129,705,38,3.87,1,,,8
140,705,38,3.48,1,,,9
129,705,38,3.74,1,,,8
140,705,38,3.33,1,,,9
169,705,38,3.54,1,,,8
140,705,38,3.76,1,,,9
169,705,38,3.67,1,,,8
129,705,38,3.87,1,,,8
140,705,38,3.98,1,,,9
169,705,38,3.67,1,,,8
140,705,38,3.6,1,,,9
169,705,38,3.58,1,,,8
169,705,38,3.49,1,,,8
140,705,38,3.73,1,,,9
140,705,38,3.51,1,,,9
140,705,38,3.41,1,,,9
140,705,38,3.83,1,,,9
140,705,38,3.61,1,,,9
140,705,38,3.59,1,,,9
140,705,38,3.58,1,,,9
140,705,38,3.71,1,,,9
142,705,38,3.69,1,,,9
142,705,38,3.72,1,,,9
140,705,38,3.61,1,,,9
140,705,38,3.55,1,,,9
140,705,38,3.75,1,,,9
169,705,38,3.49,1,,,8
140,705,38,3.61,1,,,9
129,705,38,4.21,1,,,8
