NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,756,12,3.73,1,,,0
,756,12,3.65,1,,,0
,756,12,3.73,1,,,0
,756,12,3.74,1,,,0
,756,12,3.68,1,,,0
,756,12,3.65,1,,,0
,756,12,3.62,1,,,0
,756,12,3.74,1,,,0
,756,12,3.71,1,,,0
,756,12,3.72,1,,,0
,756,12,3.62,1,,,0
,756,12,3.78,1,,,0
,756,12,3.75,1,,,0
,756,12,3.7,1,,,0
,756,12,3.69,1,,,0
,756,12,3.58,1,,,0
,756,12,3.82,1,,,0
,756,12,3.71,1,,,0
,756,12,3.7,1,,,0
,756,12,3.62,1,,,0
,756,12,3.67,1,,,0
,756,12,3.94,1,,,0
,756,12,4.39,1,,,0
,756,12,3.71,1,,,0
,756,12,3.59,1,,,0
,756,12,3.84,1,,,0
,756,12,3.57,1,,,0
,756,12,3.72,1,,,0
,756,12,3.66,1,,,0
,756,12,3.7,1,,,0
