NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
141,741,38,3.8,1,,,8
152,741,38,3.44,1,,,9
152,741,38,3.62,1,,,9
152,741,38,3.43,1,,,9
152,741,38,3.5,1,,,9
152,741,38,3.58,1,,,9
152,741,38,3.61,1,,,9
152,741,38,3.57,1,,,9
141,741,38,3.56,1,,,8
141,741,38,3.55,1,,,8
152,741,38,3.59,1,,,9
152,741,38,3.6,1,,,9
152,741,38,3.58,1,,,9
152,741,38,3.29,1,,,9
141,741,38,3.63,1,,,8
152,741,38,3.46,1,,,9
152,741,38,3.53,1,,,9
152,741,38,3.48,1,,,9
152,741,38,4.06,1,,,9
152,741,38,4.29,1,,,9
141,741,38,3.61,1,,,8
141,741,38,3.85,1,,,8
141,741,38,3.63,1,,,8
152,741,38,3.64,1,,,9
181,741,38,3.77,1,,,8
152,741,38,3.54,1,,,9
181,741,38,3.61,1,,,8
152,741,38,3.51,1,,,9
152,741,38,3.5,1,,,9
152,741,38,3.7,1,,,9
