NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
114,1238,60,4.24,1,,,10
114,1238,60,4.32,1,,,10
114,1238,60,4.5,1,,,10
114,1238,60,4.48,1,,,10
114,1238,60,6.0,1,,,10
114,1238,60,6.06,1,,,10
114,1238,60,5.09,1,,,10
114,1238,60,6.17,1,,,10
114,1238,60,4.45,1,,,10
114,1238,60,4.63,1,,,10
114,1238,60,4.15,1,,,10
114,1238,60,5.99,1,,,10
114,1238,60,4.66,1,,,10
126,1238,60,6.21,1,,,10
114,1238,60,4.69,1,,,10
114,1238,60,4.51,1,,,10
114,1238,60,5.16,1,,,10
121,1238,60,5.89,1,,,10
114,1238,60,4.13,1,,,10
114,1238,60,6.19,1,,,10
121,1238,60,5.87,1,,,10
126,1238,60,6.23,1,,,10
121,1238,60,5.83,1,,,10
114,1238,60,4.12,1,,,10
114,1238,60,4.43,1,,,10
114,1238,60,4.19,1,,,10
114,1238,60,4.09,1,,,10
114,1238,60,4.44,1,,,10
114,1238,60,5.99,1,,,10
114,1238,60,4.31,1,,,10
