NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
11723,2061,202,29.22,1,,,431
4927,2061,202,19.29,1,,,72
3698,2061,202,27.06,1,,,70
4919,2061,202,25.99,1,,,149
4711,2061,202,20.73,1,,,118
4711,2061,202,21.01,1,,,118
5988,2061,202,22.88,1,,,120
4890,2061,202,27.17,1,,,161
3987,2061,202,26.4,1,,,65
5988,2061,202,22.78,1,,,120
4927,2061,202,17.27,1,,,72
4033,2061,202,23.31,1,,,89
3476,2061,202,23.67,1,,,38
4711,2061,202,20.3,1,,,118
4141,2061,202,16.94,1,,,57
5569,2061,202,23.31,1,,,173
5988,2061,202,23.12,1,,,120
4095,2061,202,14.83,1,,,50
4576,2061,202,21.36,1,,,97
4927,2061,202,20.13,1,,,72
3992,2061,202,14.79,1,,,57
3466,2061,202,22.01,1,,,52
4446,2061,202,18.49,1,,,78
11723,2061,202,30.16,1,,,431
4711,2061,202,25.41,1,,,118
3289,2061,202,22.84,1,,,43
4662,2061,202,18.0,1,,,77
11723,2061,202,30.0,1,,,431
11847,2061,202,32.34,1,,,467
4711,2061,202,19.61,1,,,118
