NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
776,2284,98,11.98,1,,,54
825,2284,98,9.06,1,,,51
776,2284,98,12.54,1,,,54
825,2284,98,9.51,1,,,51
776,2284,98,11.23,1,,,54
778,2284,98,9.57,1,,,54
753,2284,98,13.26,1,,,53
776,2284,98,11.49,1,,,54
756,2284,98,9.2,1,,,52
812,2284,98,10.28,1,,,35
756,2284,98,9.08,1,,,52
753,2284,98,14.42,1,,,53
567,2284,98,10.76,1,,,36
778,2284,98,9.28,1,,,54
851,2284,98,12.29,1,,,53
776,2284,98,11.44,1,,,54
812,2284,98,10.26,1,,,35
776,2284,98,11.81,1,,,54
753,2284,98,13.14,1,,,53
560,2284,98,10.22,1,,,35
756,2284,98,9.05,1,,,52
776,2284,98,12.35,1,,,54
847,2284,98,9.44,1,,,53
812,2284,98,10.53,1,,,35
753,2284,98,13.67,1,,,53
776,2284,98,11.05,1,,,54
756,2284,98,9.06,1,,,52
776,2284,98,12.24,1,,,54
778,2284,98,9.18,1,,,54
755,2284,98,10.56,1,,,47
