NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
137,784,36,3.54,1,,,8
140,784,36,4.26,1,,,9
140,784,36,3.86,1,,,9
144,784,36,4.15,1,,,9
140,784,36,3.9,1,,,9
141,784,36,3.87,1,,,8
140,784,36,3.69,1,,,9
137,784,36,3.99,1,,,8
144,784,36,3.66,1,,,9
144,784,36,3.67,1,,,9
144,784,36,3.76,1,,,9
137,784,36,3.77,1,,,8
144,784,36,3.7,1,,,9
140,784,36,3.9,1,,,9
144,784,36,3.7,1,,,9
144,784,36,3.92,1,,,9
140,784,36,4.03,1,,,9
140,784,36,3.61,1,,,9
140,784,36,3.91,1,,,9
140,784,36,3.96,1,,,9
137,784,36,3.83,1,,,8
140,784,36,3.85,1,,,9
144,784,36,3.72,1,,,9
144,784,36,4.01,1,,,9
137,784,36,3.9,1,,,8
140,784,36,4.07,1,,,9
137,784,36,3.58,1,,,8
137,784,36,3.95,1,,,8
140,784,36,3.98,1,,,9
137,784,36,3.9,1,,,8
