NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
30,563,46,2.85,1,,,3
30,563,46,3.04,1,,,3
30,563,46,2.8,1,,,3
30,563,46,2.89,1,,,3
30,563,46,2.7,1,,,3
30,563,46,2.77,1,,,3
30,563,46,2.77,1,,,3
30,563,46,2.99,1,,,3
30,563,46,2.82,1,,,3
30,563,46,2.92,1,,,3
30,563,46,3.13,1,,,3
30,563,46,2.75,1,,,3
30,563,46,3.03,1,,,3
30,563,46,2.9,1,,,3
30,563,46,3.12,1,,,3
30,563,46,2.82,1,,,3
30,563,46,2.71,1,,,3
30,563,46,2.94,1,,,3
30,563,46,2.97,1,,,3
30,563,46,2.74,1,,,3
30,563,46,2.92,1,,,3
30,563,46,3.01,1,,,3
30,563,46,2.86,1,,,3
30,563,46,2.66,1,,,3
30,563,46,2.86,1,,,3
30,563,46,2.78,1,,,3
30,563,46,2.77,1,,,3
30,563,46,2.89,1,,,3
30,563,46,2.66,1,,,3
30,563,46,2.8,1,,,3
