NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,931,34,2.83,1,,,0
,931,34,2.96,1,,,0
,931,34,3.1,1,,,0
,931,34,3.07,1,,,0
,931,34,3.01,1,,,0
,931,34,3.02,1,,,0
,931,34,3.17,1,,,0
,931,34,3.07,1,,,0
,931,34,2.84,1,,,0
,931,34,2.91,1,,,0
,931,34,2.97,1,,,0
,931,34,3.05,1,,,0
,931,34,3.11,1,,,0
,931,34,3.11,1,,,0
,931,34,3.08,1,,,0
,931,34,2.85,1,,,0
,931,34,3.05,1,,,0
,931,34,2.99,1,,,0
,931,34,2.88,1,,,0
,931,34,2.86,1,,,0
,931,34,2.97,1,,,0
,931,34,3.08,1,,,0
,931,34,2.9,1,,,0
,931,34,3.03,1,,,0
,931,34,3.02,1,,,0
,931,34,3.02,1,,,0
,931,34,2.95,1,,,0
,931,34,3.2,1,,,0
,931,34,3.02,1,,,0
,931,34,3.02,1,,,0
