GNoAffS,GVL,GVC,GTime,GResult,GFTime,GFResult
0.8199459592237779,0.6359053896859248,0.675603217158177,0,0.0,0.21228208225736736,1.0
0.3158929010071236,0.0,0.0,0,0.0,0.08613638630595485,1.0
0.4735937116187669,0.4831329972857697,0.49865951742627346,0,0.0,0.15538241585299625,1.0
0.30655858511422257,0.7103528499418379,0.7640750670241286,0,0.0,0.0,0.0
1.0,0.7650252035672741,0.8042895442359249,0,0.0,0.1448093185117867,1.0
0.0,1.0,1.0,0,0.0,0.43881678839397537,1.0
0.883075411446819,0.683986041101202,0.7319034852546917,0,0.0,0.13886887807689324,1.0
0.9363792679931221,0.801085692128732,0.8310991957104558,0,0.0,0.0521340145629454,1.0
0.5590763940063866,0.7510663047692904,0.8096514745308311,0,0.0,0.09693114187234703,1.0
0.2849422746253992,0.5839472663823188,0.6193029490616622,0,0.0,0.08813131033259816,1.0
0.7853107344632768,0.6289259402869329,0.6621983914209115,0,0.0,0.21012091456183712,1.0
0.815033161385409,0.35905389685924777,0.3324396782841823,0,0.0,0.20961110064391714,1.0
0.3158929010071236,0.6048856145792944,0.6300268096514745,0,0.0,0.09116802801759967,1.0
0.3158929010071236,0.7673516867002714,0.8176943699731903,0,0.0,0.08711168249675824,1.0
0.012281994595922378,1.0,1.0,0,0.0,0.416462556384311,1.0
0.9378531073446328,0.7929430011632416,0.8257372654155496,0,0.0,0.14324662802424942,1.0
0.32620977646769833,0.8057386583947267,0.8418230563002681,0,0.0,0.08716709705305391,1.0
0.9000245639891918,0.9519193485847227,0.9651474530831099,0,0.0,0.049208125990535194,1.0
0.273888479489069,0.759208995734781,0.8150134048257373,0,0.0,0.11804408782098882,1.0
0.273888479489069,0.5498255137650252,0.5415549597855228,0,0.0,0.14479823560052757,1.0
0.3158929010071236,0.7673516867002714,0.8176943699731903,0,0.0,0.08339890722494986,1.0
0.5138786538933923,0.7091896083753393,0.67828418230563,0,0.0,0.4215163639184741,1.0
0.843036109064112,0.8375339278790229,0.8471849865951743,0,0.0,0.21159494175930132,1.0
0.39376074674527145,0.9503683598293913,0.9651474530831099,0,0.0,1.0,0.0
0.8680913780397936,0.5141527723924002,0.4906166219839142,0,0.0,0.2143545866628246,1.0
0.5170719724883321,0.5253974408685537,0.5335120643431636,0,0.0,0.12353012889425795,1.0
0.012281994595922378,0.8511050794881737,0.8793565683646113,0,0.0,0.42131687151580977,1.0
1.0,0.4598681659557968,0.5254691689008043,0,0.0,0.14412217801372065,1.0
0.24392041267501843,0.0,0.0,0,0.0,0.08486185151115494,1.0
0.8553181036600344,0.8227995347033734,0.8310991957104558,0,0.0,0.13950060401866363,1.0
