GNoAffS,GVL,GVC,GTime,GResult,GFTime,GFResult
0,1.0,1.0,0,0.0,0.25565022192745274,1.0
0,1.0,1.0,0,0.0,0.22611091270853526,1.0
0,0.0,0.0,0,0.0,0.0033161573389113093,1.0
0,1.0,1.0,0,0.0,0.24228355696137957,1.0
0,1.0,1.0,0,0.0,0.2259578592928932,1.0
0,0.0,0.0,0,0.0,0.004744655884903867,1.0
0,0.0,0.0,0,0.0,0.011479006173154432,1.0
0,0.0,0.0,0,0.0,0.02015203305953772,1.0
0,0.0,0.0,0,0.0,0.017397071577980698,1.0
0,1.0,1.0,0,0.0,0.23279424519157185,1.0
0,0.0,0.0,0,0.0,1.0,1.0
0,0.0,0.0,0,0.0,0.0006122136625682595,1.0
0,1.0,1.0,0,0.0,0.23707974082954952,1.0
0,0.0,0.0,0,0.0,0.010917810315800145,1.0
0,0.0,0.0,0,0.0,0.0015815519616346222,1.0
0,0.0,0.0,0,0.0,0.9751543288607724,1.0
0,0.0,0.0,0,0.0,0.005765011989184202,1.0
0,0.0,0.0,0,0.0,0.0,1.0
0,0.0,0.0,0,0.0,0.9825519106168051,1.0
0,0.0,0.0,0,0.0,0.002959032702413206,1.0
0,1.0,1.0,0,0.0,0.23656956277740934,1.0
0,0.0,0.0,0,0.0,0.9853068720983623,1.0
0,0.0,0.0,0,0.0,0.9759195959389828,1.0
0,0.0,0.0,0,0.0,0.9669404622213151,1.0
0,1.0,1.0,0,0.0,0.23498801081577472,1.0
0,0.0,0.0,0,0.0,0.9780113259527575,1.0
0,1.0,1.0,0,0.0,0.2306514973725831,1.0
0,0.0,0.0,0,0.0,0.01168307739401047,1.0
0,0.0,0.0,0,0.0,0.016376715473700364,1.0
0,0.0,0.0,0,0.0,0.0055609407683281644,1.0
