GNoAffS,GVL,GVC,GTime,GResult,GFTime,GFResult
0,0,0,0,0.0,0.28205128205127744,1.0
0,0,0,0,0.0,0.009768009768014835,1.0
0,0,0,0,0.0,0.48351648351649146,1.0
0,0,0,0,0.0,0.49206349206349226,1.0
0,0,0,0,0.0,0.24175824175824573,1.0
0,0,0,0,0.0,0.2503052503052466,1.0
0,0,0,0,0.0,0.6312576312576308,1.0
0,0,0,0,0.0,0.15995115995115444,1.0
0,0,0,0,0.0,0.3772893772893839,1.0
0,0,0,0,0.0,0.37240537240536953,1.0
0,0,0,0,0.0,0.7191697191697227,1.0
0,0,0,0,0.0,0.5702075702075693,1.0
0,0,0,0,0.0,0.08302808302807752,1.0
0,0,0,0,0.0,0.2930402930402924,1.0
0,0,0,0,0.0,0.5531135531135538,1.0
0,0,0,0,0.0,0.4139194139194152,1.0
0,0,0,0,0.0,0.21367521367521522,1.0
0,0,0,0,0.0,0.14529914529913912,1.0
0,0,0,0,0.0,0.0,1.0
0,0,0,0,0.0,0.09035409035409211,1.0
0,0,0,0,0.0,0.09645909645909272,1.0
0,0,0,0,0.0,0.034188034188031104,1.0
0,0,0,0,0.0,0.266178266178262,1.0
0,0,0,0,0.0,0.4603174603174614,1.0
0,0,0,0,0.0,0.8302808302808308,1.0
0,0,0,0,0.0,1.0,1.0
0,0,0,0,0.0,0.4542124542124608,1.0
0,0,0,0,0.0,0.1098901098901079,1.0
0,0,0,0,0.0,0.47008547008547624,1.0
0,0,0,0,0.0,0.1855921855921847,1.0
