GNoAffS,GVL,GVC,GTime,GResult,GFTime,GFResult
0.013435700575815739,0.5728774742352364,0.2704626334519573,0,0.0,0.8416559965855742,1.0
0.12092130518234165,0.9941927040732864,1.0,0,0.0,0.67247119078105,1.0
0.07357645553422905,0.9993456567969901,1.0,0,0.0,1.0,1.0
0.163787587971849,0.21887780140683788,0.23665480427046262,0,0.0,0.7254801536491677,1.0
1.0,0.7300834287583837,0.5444839857651246,0,0.0,0.06504481434058897,1.0
0.163787587971849,0.10886635040078521,0.10498220640569395,0,0.0,0.6559112249253095,1.0
0.005758157389635317,0.5139865859643383,0.16725978647686832,0,0.0,0.901920614596671,1.0
0.5988483685220729,0.8213643055782758,0.693950177935943,0,0.0,0.044387537345283855,1.0
0.6583493282149712,0.6199901848519549,0.3469750889679715,0,0.0,0.025266752027315417,1.0
0.0,0.9998364141992475,1.0,0,0.0,0.9484421681604781,1.0
0.5355086372360844,0.6705381972844757,0.4359430604982206,0,0.0,0.09227486128894583,1.0
0.48304542546385154,0.8578439391460821,0.7562277580071174,0,0.0,0.07759282970550574,1.0
0.6583493282149712,0.8629150989694094,0.7615658362989324,0,0.0,0.012548015364916764,1.0
0.5969289827255279,0.5247014559136267,0.18683274021352314,0,0.0,0.05804524114383267,1.0
0.013435700575815739,0.0,0.0,0,0.0,0.9396500213401623,1.0
0.11516314779270634,0.9980369703909701,0.994661921708185,0,0.0,0.8849338454972259,1.0
0.013435700575815739,0.7762964174709636,0.6227758007117438,0,0.0,0.7780623132735809,1.0
0.1618682021753039,0.21863242270570915,0.23487544483985764,0,0.0,0.6220230473751601,1.0
0.6602687140115163,0.854163258629151,0.7473309608540926,0,0.0,0.04635083226632523,1.0
0.5374280230326296,0.9074922296744643,0.8380782918149466,0,0.0,0.04737516005121637,1.0
0.9283429302623161,0.7521675118599706,0.7562277580071174,0,0.0,0.0,1.0
0.12092130518234165,0.9941927040732864,1.0,0,0.0,0.6459240290226206,1.0
0.07357645553422905,0.9993456567969901,1.0,0,0.0,0.9142979086641059,1.0
0.07357645553422905,0.9993456567969901,1.0,0,0.0,0.933760136577038,1.0
0.013435700575815739,0.5626533616882055,0.2508896797153025,0,0.0,0.9428937259923176,1.0
0.5374280230326296,0.7744151807623099,0.6138790035587188,0,0.0,0.0880068288518993,1.0
0.11324376199616124,1.0,1.0,0,0.0,0.5899274434485703,1.0
0.12092130518234165,0.8973499100278096,0.8220640569395018,0,0.0,0.7030303030303031,1.0
0.011516314779270634,0.9998364141992475,1.0,0,0.0,0.571830985915493,1.0
0.9283429302623161,0.7494683461475544,0.5729537366548043,0,0.0,0.010670081092616305,1.0
