GNoAffS,GVL,GVC,GTime,GResult,GFTime,GFResult
0.31905344757241944,0.0,0.0,0,0.0,1.0,0.0
0.5830273357813137,0.7431192660550459,0.7894736842105263,0,0.0,0.3160285673030999,1.0
0.3186454508363933,0.2706422018348624,0.25,0,0.0,0.4362955805093688,1.0
0.22643818849449204,0.8348623853211009,0.8552631578947368,0,0.0,0.3335221529883487,1.0
0.0,1.0,1.0,0,0.0,0.3756955782879611,1.0
0.22643818849449204,0.19724770642201836,0.19736842105263158,0,0.0,0.42188975153554803,1.0
0.5830273357813137,0.9770642201834863,0.9736842105263158,0,0.0,0.3120522475092466,1.0
0.35169318645450837,0.48853211009174313,0.4605263157894737,0,0.0,0.8770450834693945,1.0
0.48266013871889024,0.481651376146789,0.4473684210526316,0,0.0,1.0,0.0
0.23215014279885762,0.3532110091743119,0.2631578947368421,0,0.0,0.5510423955660702,1.0
0.37658098735210116,0.5068807339449541,0.32894736842105265,0,0.0,0.4907644974620417,1.0
0.33455732354141166,0.7201834862385321,0.6052631578947368,0,0.0,0.4334077504914864,1.0
0.21909424724602203,0.48853211009174313,0.4605263157894737,0,0.0,0.5098130685415347,1.0
0.22643818849449204,0.4908256880733945,0.32894736842105265,0,0.0,0.5991691935179323,1.0
0.42676458588331295,0.481651376146789,0.47368421052631576,0,0.0,0.4346628458454122,1.0
0.32354141166870665,0.5091743119266054,0.3684210526315789,0,0.0,0.4309753090533471,1.0
0.8245614035087719,0.7339449541284404,0.5921052631578947,0,0.0,0.34219675008052597,1.0
1.0,0.8555045871559633,0.881578947368421,0,0.0,0.278042495529417,1.0
0.08363933088535291,0.9931192660550459,0.9868421052631579,0,0.0,0.4519453977985849,1.0
0.9143206854345165,0.6032110091743119,0.5,0,0.0,0.41721368831428474,1.0
0.32558139534883723,0.0389908256880734,0.11842105263157894,0,0.0,0.48805438006064444,1.0
0.251733986128111,1.0,1.0,0,0.0,0.41579198738240425,1.0
0.5830273357813137,0.7660550458715596,0.8026315789473685,0,0.0,0.312418779780747,1.0
0.99265605875153,0.8555045871559633,0.881578947368421,0,0.0,0.28248531094154367,1.0
0.5830273357813137,0.7660550458715596,0.8026315789473685,0,0.0,0.3116412870836249,1.0
0.29946960424316604,0.20642201834862386,0.18421052631578946,0,0.0,0.0,0.0
0.0024479804161566705,0.6146788990825688,0.5657894736842105,0,0.0,0.9999777859229393,0.0
0.3459812321501428,0.5619266055045872,0.5131578947368421,0,0.0,0.5288949607366188,1.0
0.15830273357813138,0.9655963302752294,0.9473684210526315,0,0.0,0.3850810258460786,1.0
0.3623011015911873,0.13990825688073394,0.18421052631578946,0,0.0,0.4312640920551353,1.0
