GNoAffS,GVL,GVC,GTime,GResult,GFTime,GFResult
0,0.8428571428571429,0.6976744186046512,0,0.0,0.9216354344122656,1.0
0,0.9595238095238096,0.9534883720930233,0,0.0,0.6831345826235093,1.0
0,1.0,1.0,0,0.0,0.5775127768313462,1.0
0,1.0,1.0,0,0.0,0.30664395229982927,1.0
0,0.9761904761904762,0.9767441860465116,0,0.0,0.6524701873935264,1.0
0,0.6738095238095239,0.5813953488372093,0,0.0,0.8466780238500854,1.0
0,0.969047619047619,1.0,0,0.0,0.2521294718909706,1.0
0,1.0,1.0,0,0.0,0.28109028960817706,1.0
0,1.0,1.0,0,0.0,0.31856899488926715,1.0
0,1.0,1.0,0,0.0,0.18398637137989757,1.0
0,1.0,1.0,0,0.0,0.6575809199318571,1.0
0,1.0,1.0,0,0.0,0.524701873935264,1.0
0,0.9595238095238096,0.9534883720930233,0,0.0,0.6626916524701878,1.0
0,0.8428571428571429,0.6976744186046512,0,0.0,0.09540034071550238,1.0
0,0.9880952380952381,1.0,0,0.0,0.07836456558773443,1.0
0,0.9452380952380952,0.9302325581395349,0,0.0,0.006814310051107183,1.0
0,0.9880952380952381,1.0,0,0.0,0.8381601362862017,1.0
0,0.7023809523809523,0.627906976744186,0,0.0,1.0,1.0
0,0.9880952380952381,1.0,0,0.0,0.16183986371379952,1.0
0,0.8833333333333333,0.8837209302325582,0,0.0,0.12436115843270881,1.0
0,0.1976190476190476,0.0,0,0.0,0.5672913117546848,1.0
0,1.0,1.0,0,0.0,0.02555366269165224,1.0
0,0.0,0.23255813953488372,0,0.0,0.7444633730834752,1.0
0,0.8428571428571429,0.6976744186046512,0,0.0,0.20272572402044264,1.0
0,0.36904761904761907,0.23255813953488372,0,0.0,0.0,1.0
0,1.0,1.0,0,0.0,0.3032367972742763,1.0
0,0.0,0.23255813953488372,0,0.0,0.6575809199318571,1.0
0,1.0,1.0,0,0.0,0.09540034071550238,1.0
0,0.8428571428571429,0.6976744186046512,0,0.0,0.42248722316865384,1.0
0,0.8761904761904762,0.7441860465116279,0,0.0,0.16354344122657602,1.0
