GNoAffS,GVL,GVC,GTime,GResult,GFTime,GFResult
0,1.0,0,0,0.0,0.15644171779141053,1.0
0,0.0,0,0,0.0,0.17791411042944744,1.0
0,1.0,0,0,0.0,0.17791411042944744,1.0
0,1.0,0,0,0.0,0.07668711656441722,1.0
0,1.0,0,0,0.0,0.024539877300612987,1.0
0,1.0,0,0,0.0,0.24233128834355816,1.0
0,0.0,0,0,0.0,0.5736196319018401,1.0
0,0.0,0,0,0.0,0.6518404907975464,1.0
0,1.0,0,0,0.0,0.6687116564417181,1.0
0,1.0,0,0,0.0,0.31288343558282217,1.0
0,1.0,0,0,0.0,0.21319018404907997,1.0
0,0.0,0,0,0.0,0.0,1.0
0,0.0,0,0,0.0,0.6119631901840487,1.0
0,1.0,0,0,0.0,0.5046012269938652,1.0
0,1.0,0,0,0.0,0.906441717791411,1.0
0,1.0,0,0,0.0,0.8006134969325156,1.0
0,0.0,0,0,0.0,0.9831288343558283,1.0
0,1.0,0,0,0.0,0.3941717791411046,1.0
0,0.0,0,0,0.0,0.762269938650307,1.0
0,1.0,0,0,0.0,0.667177914110429,1.0
0,0.0,0,0,0.0,0.5521472392638032,1.0
0,1.0,0,0,0.0,1.0,1.0
0,1.0,0,0,0.0,0.5506134969325152,1.0
0,0.0,0,0,0.0,0.42944785276073605,1.0
0,0.0,0,0,0.0,0.3849693251533742,1.0
0,1.0,0,0,0.0,0.3527607361963188,1.0
0,0.0,0,0,0.0,0.404907975460123,1.0
0,0.0,0,0,0.0,0.4662576687116566,1.0
0,0.0,0,0,0.0,0.2745398773006135,1.0
0,1.0,0,0,0.0,0.7699386503067484,1.0
