GNoAffS,GVL,GVC,GTime,GResult,GFTime,GFResult
0,1.0,0,0,0.0,0.5015576323987536,1.0
0,0.0,0,0,0.0,0.6780893042575284,1.0
0,0.0,0,0,0.0,0.4890965732087227,1.0
0,1.0,0,0,0.0,1.0,1.0
0,0.0,0,0,0.0,0.9574247144340599,1.0
0,1.0,0,0,0.0,0.6915887850467284,1.0
0,1.0,0,0,0.0,0.9730010384215987,1.0
0,0.0,0,0,0.0,0.8940809968847349,1.0
0,0.0,0,0,0.0,0.4974039460020766,1.0
0,0.0,0,0,0.0,0.22741433021806823,1.0
0,1.0,0,0,0.0,0.2512980269989617,1.0
0,0.0,0,0,0.0,0.42263759086188984,1.0
0,0.0,0,0,0.0,0.3136033229491176,1.0
0,1.0,0,0,0.0,0.1298026998961578,1.0
0,0.0,0,0,0.0,0.20664589823468343,1.0
0,1.0,0,0,0.0,0.16822429906542025,1.0
0,1.0,0,0,0.0,0.0861889927310486,1.0
0,0.0,0,0,0.0,0.06334371754932495,1.0
0,0.0,0,0,0.0,0.27933541017653135,1.0
0,0.0,0,0,0.0,0.14641744548286564,1.0
0,0.0,0,0,0.0,0.08203530633437164,1.0
0,1.0,0,0,0.0,0.18691588785046695,1.0
0,0.0,0,0,0.0,0.2139148494288683,1.0
0,0.0,0,0,0.0,0.2191069574247143,1.0
0,1.0,0,0,0.0,0.0,1.0
0,1.0,0,0,0.0,0.07788161993769468,1.0
0,1.0,0,0,0.0,0.04465212876427826,1.0
0,1.0,0,0,0.0,0.0841121495327105,1.0
0,0.0,0,0,0.0,0.09761163032191043,1.0
0,1.0,0,0,0.0,0.22741433021806823,1.0
