NoAffS,VL,VC,Time,Result,FTime,FResult,GNoAffS,GVL,GVC,GTime,GResult,GFTime,GFResult
416.0,1430.0,152.0,,0.0,156.96,1.0,0.02864247559403205,0.28468554968795007,0.2695035460992908,0,0.0,0.632035349351008,1.0
3115.0,2909.0,564.0,,0.0,100.63,1.0,0.27721495671394364,0.9947191550648103,1.0,0,0.0,0.32090582711958016,1.0
2576.0,1873.0,244.0,,0.0,117.68,1.0,0.22757413888377234,0.4973595775324052,0.4326241134751773,0,0.0,0.4150787075393538,1.0
10963.0,2202.0,354.0,,0.0,52.49,1.0,1.0,0.6553048487758041,0.6276595744680851,0,0.0,0.055012427506213754,1.0
8470.0,2658.0,482.0,,0.0,43.46,1.0,0.7703997052864248,0.8742198751800287,0.8546099290780141,0,0.0,0.005136702568351283,1.0
1625.0,2010.0,262.0,,0.0,104.91,1.0,0.13998894824092833,0.5631301008161306,0.4645390070921986,0,0.0,0.3445457056061861,1.0
5539.0,2820.0,536.0,,0.0,61.33,1.0,0.5004604899613189,0.9519923187710033,0.950354609929078,0,0.0,0.10383871858602593,1.0
1426.0,2791.0,532.0,,0.0,115.17,1.0,0.12166144778043839,0.9380700912145943,0.9432624113475178,0,0.0,0.4012151339409003,1.0
7621.0,2741.0,512.0,,0.0,42.53,1.0,0.6922085098544851,0.914066250600096,0.9078014184397163,0,0.0,0.0,1.0
650.0,837.0,0.0,,0.0,157.54,1.0,0.05019340578375391,0.0,0.0,0,0.0,0.6352388842861088,1.0
4835.0,1081.0,38.0,,0.0,54.75,1.0,0.43562350340762573,0.1171387421987518,0.0673758865248227,0,0.0,0.06749516708091687,1.0
6283.0,1113.0,54.0,,0.0,45.83,1.0,0.5689813962055628,0.13250120019203074,0.09574468085106383,0,0.0,0.01822700911350454,1.0
6419.0,2537.0,434.0,,0.0,44.08,1.0,0.5815067231534352,0.8161305808929429,0.7695035460992907,0,0.0,0.008561170947252124,1.0
223.0,2848.0,536.0,,0.0,149.34,1.0,0.0108675630871247,0.9654344695151225,0.950354609929078,0,0.0,0.5899475283070975,1.0
266.0,2920.0,564.0,,0.0,155.98,1.0,0.014827776754466752,1.0,1.0,0,0.0,0.6266224799779065,1.0
9070.0,2467.0,466.0,,0.0,54.15,1.0,0.8256585006446859,0.7825252040326452,0.8262411347517731,0,0.0,0.06418116542391603,1.0
659.0,2113.0,360.0,,0.0,300.97,1.0,0.01181439764936337,0.9986675549633578,0.989010989010989,0,0.0,0.9913993983815618,1.0
3669.0,2115.0,364.0,,0.0,130.99,1.0,0.1960700293829579,1.0,1.0,0,0.0,0.27123670719823756,1.0
3352.0,2042.0,350.0,,0.0,128.58,1.0,0.17666503428011754,0.9513657561625583,0.9615384615384616,0,0.0,0.2610261407448206,1.0
4447.0,2072.0,350.0,,0.0,173.1,1.0,0.2436949069539667,0.9713524317121919,0.9615384615384616,0,0.0,0.44964623141126125,1.0
3667.0,1685.0,284.0,,0.0,133.72,1.0,0.19594760039177278,0.7135243171219188,0.7802197802197802,0,0.0,0.28280303351268904,1.0
4801.0,2102.0,360.0,,0.0,165.99,1.0,0.26536483839373165,0.9913391072618255,0.989010989010989,0,0.0,0.4195229419988985,1.0
466.0,614.0,0.0,,0.0,258.59,1.0,0.0,0.0,0.0,0,0.0,0.8118459517857899,1.0
3353.0,2059.0,350.0,,0.0,129.92,1.0,0.17672624877571008,0.9626915389740173,0.9615384615384616,0,0.0,0.266703385162903,1.0
3667.0,1989.0,348.0,,0.0,134.32,1.0,0.19594760039177278,0.916055962691539,0.9560439560439561,0,0.0,0.28534508325212893,1.0
3983.0,1219.0,196.0,,0.0,133.81,1.0,0.21529138099902057,0.40306462358427714,0.5384615384615384,0,0.0,0.28318434097360506,1.0
6698.0,1885.0,320.0,,0.0,113.81,1.0,0.38148873653281096,0.8467688207861426,0.8791208791208791,0,0.0,0.19844934965894168,1.0
3667.0,614.0,0.0,,0.0,129.09,1.0,0.19594760039177278,0.0,0.0,0,0.0,0.26318688302334453,1.0
659.0,614.0,0.0,,0.0,303.0,1.0,0.01181439764936337,0.0,0.0,0,0.0,1.0,1.0
8321.0,1688.0,258.0,,0.0,66.97,1.0,0.4808398628795299,0.715522984676882,0.7087912087912088,0,0.0,0.0,1.0
3353.0,2040.0,350.0,,0.0,134.04,1.0,0.17672624877571008,0.950033311125916,0.9615384615384616,0,0.0,0.28415879337372363,1.0
5602.0,2102.0,362.0,,0.0,111.28,1.0,0.3143976493633692,0.9913391072618255,0.9945054945054945,0,0.0,0.18773037325763675,1.0
16129.0,1759.0,276.0,,0.0,74.91,1.0,0.9588026444662096,0.7628247834776816,0.7582417582417582,0,0.0,0.03363979155192136,1.0
7523.0,1112.0,104.0,,0.0,189.72,1.0,0.43199069539666995,0.3317788141239174,0.2857142857142857,0,0.0,0.5200610091937465,1.0
6911.0,1712.0,278.0,,0.0,144.97,1.0,0.39452742409402547,0.7315123251165889,0.7637362637362637,0,0.0,0.3304664661271872,1.0
16802.0,1589.0,228.0,,0.0,76.57,1.0,1.0,0.6495669553630913,0.6263736263736264,0,0.0,0.0406727958310384,1.0
3669.0,2020.0,348.0,,0.0,126.08,1.0,0.1960700293829579,0.9367088607594937,0.9560439560439561,0,0.0,0.25043426683048764,1.0
16802.0,1784.0,286.0,,0.0,72.96,1.0,1.0,0.7794803464357095,0.7857142857142857,0,0.0,0.025378129898741664,1.0
2263.0,2038.0,350.0,,0.0,140.74,1.0,0.1100024485798237,0.9487008660892738,0.9615384615384616,0,0.0,0.31254501546413593,1.0
3351.0,1219.0,196.0,,0.0,134.64,1.0,0.17660381978452497,0.40306462358427714,0.5384615384615384,0,0.0,0.2867008431131635,1.0
5323.0,1586.0,264.0,,0.0,163.01,1.0,0.29731880509304603,0.6475682878081279,0.7252747252747253,0,0.0,0.40689742829301356,1.0
14887.0,1661.0,244.0,,0.0,70.75,1.0,0.8827742409402547,0.6975349766822119,0.6703296703296703,0,0.0,0.016014913358471387,1.0
3667.0,1695.0,286.0,,0.0,133.76,1.0,0.19594760039177278,0.7201865423051299,0.7857142857142857,0,0.0,0.2829725034953184,1.0
3667.0,2021.0,348.0,,0.0,127.47,1.0,0.19594760039177278,0.9373750832778148,0.9560439560439561,0,0.0,0.25632334872685675,1.0
6542.0,1563.0,256.0,,0.0,184.14,1.0,0.3719392752203722,0.6322451698867422,0.7032967032967034,0,0.0,0.49641994661695543,1.0
14758.0,1541.0,216.0,,0.0,72.25,1.0,0.8748775710088149,0.6175882744836776,0.5934065934065934,0,0.0,0.02237003770707114,1.0
3544.0,2400.0,504.0,,0.0,191.54,1.0,0.8199459592237779,0.6359053896859248,0.675603217158177,0,0.0,0.21228208225736736,1.0
1492.0,760.0,0.0,,0.0,77.72,1.0,0.3158929010071236,0.0,0.0,0,0.0,0.08613638630595485,1.0
2134.0,2006.0,372.0,,0.0,140.2,1.0,0.4735937116187669,0.4831329972857697,0.49865951742627346,0,0.0,0.15538241585299625,1.0
1454.0,2592.0,570.0,,0.0,0,0,0.30655858511422257,0.7103528499418379,0.7640750670241286,0,0.0,0.0,0.0
4277.0,2733.0,600.0,,0.0,130.66,1.0,1.0,0.7650252035672741,0.8042895442359249,0,0.0,0.1448093185117867,1.0
206.0,3339.0,746.0,,0.0,395.94,1.0,0.0,1.0,1.0,0,0.0,0.43881678839397537,1.0
3801.0,2524.0,546.0,,0.0,125.3,1.0,0.883075411446819,0.683986041101202,0.7319034852546917,0,0.0,0.13886887807689324,1.0
4018.0,2826.0,620.0,,0.0,47.04,1.0,0.9363792679931221,0.801085692128732,0.8310991957104558,0,0.0,0.0521340145629454,1.0
2482.0,2697.0,604.0,,0.0,87.46,1.0,0.5590763940063866,0.7510663047692904,0.8096514745308311,0,0.0,0.09693114187234703,1.0
1366.0,2266.0,462.0,,0.0,79.52,1.0,0.2849422746253992,0.5839472663823188,0.6193029490616622,0,0.0,0.08813131033259816,1.0
3403.0,2382.0,494.0,,0.0,189.59,1.0,0.7853107344632768,0.6289259402869329,0.6621983914209115,0,0.0,0.21012091456183712,1.0
3524.0,1686.0,248.0,,0.0,189.13,1.0,0.815033161385409,0.35905389685924777,0.3324396782841823,0,0.0,0.20961110064391714,1.0
1492.0,2320.0,470.0,,0.0,82.26,1.0,0.3158929010071236,0.6048856145792944,0.6300268096514745,0,0.0,0.09116802801759967,1.0
1492.0,2739.0,610.0,,0.0,78.6,1.0,0.3158929010071236,0.7673516867002714,0.8176943699731903,0,0.0,0.08711168249675824,1.0
256.0,3339.0,746.0,,0.0,375.77,1.0,0.012281994595922378,1.0,1.0,0,0.0,0.416462556384311,1.0
4024.0,2805.0,616.0,,0.0,129.25,1.0,0.9378531073446328,0.7929430011632416,0.8257372654155496,0,0.0,0.14324662802424942,1.0
1534.0,2838.0,628.0,,0.0,78.65,1.0,0.32620977646769833,0.8057386583947267,0.8418230563002681,0,0.0,0.08716709705305391,1.0
3870.0,3215.0,720.0,,0.0,44.4,1.0,0.9000245639891918,0.9519193485847227,0.9651474530831099,0,0.0,0.049208125990535194,1.0
1321.0,2718.0,608.0,,0.0,106.51,1.0,0.273888479489069,0.759208995734781,0.8150134048257373,0,0.0,0.11804408782098882,1.0
1321.0,2178.0,404.0,,0.0,130.65,1.0,0.273888479489069,0.5498255137650252,0.5415549597855228,0,0.0,0.14479823560052757,1.0
1492.0,2739.0,610.0,,0.0,75.25,1.0,0.3158929010071236,0.7673516867002714,0.8176943699731903,0,0.0,0.08339890722494986,1.0
2298.0,2589.0,506.0,,0.0,380.33,1.0,0.5138786538933923,0.7091896083753393,0.67828418230563,0,0.0,0.4215163639184741,1.0
3638.0,2920.0,632.0,,0.0,190.92,1.0,0.843036109064112,0.8375339278790229,0.8471849865951743,0,0.0,0.21159494175930132,1.0
1809.0,3211.0,720.0,,0.0,902.29,0.0,0.39376074674527145,0.9503683598293913,0.9651474530831099,0,0.0,1.0,0.0
3740.0,2086.0,366.0,,0.0,193.41,1.0,0.8680913780397936,0.5141527723924002,0.4906166219839142,0,0.0,0.2143545866628246,1.0
2311.0,2115.0,398.0,,0.0,111.46,1.0,0.5170719724883321,0.5253974408685537,0.5335120643431636,0,0.0,0.12353012889425795,1.0
256.0,2955.0,656.0,,0.0,380.15,1.0,0.012281994595922378,0.8511050794881737,0.8793565683646113,0,0.0,0.42131687151580977,1.0
4277.0,1946.0,392.0,,0.0,130.04,1.0,1.0,0.4598681659557968,0.5254691689008043,0,0.0,0.14412217801372065,1.0
1199.0,760.0,0.0,,0.0,76.57,1.0,0.24392041267501843,0.0,0.0,0,0.0,0.08486185151115494,1.0
3688.0,2882.0,620.0,,0.0,125.87,1.0,0.8553181036600344,0.8227995347033734,0.8310991957104558,0,0.0,0.13950060401866363,1.0
3761.0,1766.0,240.0,,0.0,79.36,1.0,0.43361048122952883,0.4562027567807915,0.40268456375838924,0,0.0,0.13368334583377978,1.0
3692.0,1711.0,222.0,,0.0,75.31,1.0,0.42491811539430585,0.43174744330813697,0.3724832214765101,0,0.0,0.11921854351941141,1.0
6384.0,2776.0,484.0,,0.0,41.93,1.0,0.7640463592844545,0.9052912405513561,0.8120805369127517,0,0.0,0.0,1.0
2972.0,740.0,0.0,,0.0,61.31,1.0,0.3342151675485009,0.0,0.0,0,0.0,0.06921675774134792,1.0
3412.0,2876.0,544.0,,0.0,55.19,1.0,0.3896447467876039,0.9497554468652735,0.912751677852349,0,0.0,0.04735883424408014,1.0
4955.0,740.0,0.0,,0.0,50.32,1.0,0.5840262030738221,0.0,0.0,0,0.0,0.029965355905568057,1.0
6096.0,2881.0,528.0,,0.0,51.33,1.0,0.7277651801461326,0.9519786571809693,0.8859060402684564,0,0.0,0.03357262759384263,1.0
2897.0,740.0,0.0,,0.0,62.42,1.0,0.32476694381456284,0.0,0.0,0,0.0,0.07318118504232295,1.0
5066.0,2325.0,372.0,,0.0,56.95,1.0,0.5980095742000504,0.7047576700755892,0.6241610738255033,0,0.0,0.05364477302760814,1.0
8178.0,2636.0,516.0,,0.0,48.94,1.0,0.9900478710002519,0.8430413517118719,0.8657718120805369,0,0.0,0.025036608450301787,1.0
3122.0,2837.0,536.0,,0.0,61.59,1.0,0.35311161501637695,0.9324144064028457,0.8993288590604027,0,0.0,0.07021679345690919,1.0
319.0,2963.0,590.0,,0.0,299.81,1.0,0.0,0.9884393063583815,0.9899328859060402,0,0.0,0.9210328940319297,1.0
3122.0,740.0,0.0,,0.0,60.72,1.0,0.35311161501637695,0.0,0.0,0,0.0,0.06710953962641522,1.0
445.0,2885.0,568.0,,0.0,321.92,1.0,0.015873015873015872,0.953757225433526,0.9530201342281879,0,0.0,1.0,1.0
8257.0,740.0,0.0,,0.0,50.41,1.0,1.0,0.0,0.0,0,0.0,0.03028679595699845,1.0
3531.0,1652.0,202.0,,0.0,62.63,1.0,0.40463592844545226,0.40551356158292573,0.3389261744966443,0,0.0,0.0739312118289939,1.0
4649.0,2650.0,450.0,,0.0,42.75,1.0,0.545477450239355,0.8492663405958204,0.7550335570469798,0,0.0,0.0029286760241437203,1.0
4456.0,2103.0,314.0,,0.0,47.32,1.0,0.5211640211640212,0.6060471320586928,0.5268456375838926,0,0.0,0.01925068752455445,1.0
4312.0,2803.0,492.0,,0.0,44.41,1.0,0.5030234315948602,0.9172965762561138,0.825503355704698,0,0.0,0.008857459194971237,1.0
4219.0,2437.0,444.0,,0.0,69.81,1.0,0.491307634164777,0.7545575811471765,0.7449664429530202,0,0.0,0.09957498482088646,1.0
3728.0,740.0,0.0,,0.0,76.19,1.0,0.4294532627865961,0.0,0.0,0,0.0,0.12236151291117539,1.0
361.0,2971.0,590.0,,0.0,267.17,1.0,0.005291005291005291,0.9919964428634949,0.9899328859060402,0,0.0,0.8044573020465017,1.0
3274.0,2835.0,536.0,,0.0,59.92,1.0,0.37226001511715795,0.9315251222765674,0.8993288590604027,0,0.0,0.0642522947248116,1.0
3135.0,2841.0,536.0,,0.0,56.13,1.0,0.3547493071302595,0.9341929746554024,0.8993288590604027,0,0.0,0.05071609700346442,1.0
3703.0,2437.0,444.0,,0.0,78.61,1.0,0.42630385487528344,0.7545575811471765,0.7449664429530202,0,0.0,0.13100467873852636,1.0
319.0,1970.0,346.0,,0.0,291.64,1.0,0.0,0.5469097376611828,0.5805369127516778,0,0.0,0.8918532804743026,1.0
5353.0,2927.0,564.0,,0.0,43.68,1.0,0.6341647770219199,0.9724321920853712,0.9463087248322147,0,0.0,0.006250223222257938,1.0
3804.0,740.0,0.0,,0.0,74.88,1.0,0.4390274628369866,0.0,0.0,0,0.0,0.11768277438479943,1.0
1779.0,2989.0,596.0,,0.0,225.92,1.0,0.18392542202066012,1.0,1.0,0,0.0,0.6571306118075645,1.0
2972.0,740.0,0.0,,0.0,62.27,1.0,0.3342151675485009,0.0,0.0,0,0.0,0.07264545162327227,1.0
1620.0,502.0,0.0,,0.0,77.78,1.0,0.5234514858575009,0.0,0.0,0,0.0,0.08153756552125802,1.0
251.0,964.0,112.0,,0.0,172.32,1.0,0.03329752953813104,0.4421052631578947,0.3835616438356164,0,0.0,0.28546776246252076,1.0
2949.0,1534.0,288.0,,0.0,39.98,1.0,0.9992839240959541,0.9875598086124402,0.9863013698630136,0,0.0,0.0,1.0
285.0,502.0,0.0,,0.0,503.57,1.0,0.04547081990691013,0.0,0.0,0,0.0,1.0,1.0
2066.0,502.0,0.0,,0.0,79.73,1.0,0.6831364124597207,0.0,0.0,0,0.0,0.08574386850449753,1.0
1463.0,1496.0,270.0,,0.0,82.75,1.0,0.4672395273899033,0.9511961722488038,0.9246575342465754,0,0.0,0.0922582454323864,1.0
1414.0,1297.0,204.0,,0.0,86.89,1.0,0.4496956677407805,0.7607655502392344,0.6986301369863014,0,0.0,0.1011885502275718,1.0
624.0,967.0,114.0,,0.0,156.74,1.0,0.16684568564267813,0.4449760765550239,0.3904109589041096,0,0.0,0.2518604801656637,1.0
757.0,931.0,98.0,,0.0,160.6,1.0,0.21446473326172574,0.4105263157894737,0.3356164383561644,0,0.0,0.2601868029940249,1.0
1317.0,1384.0,242.0,,0.0,83.16,1.0,0.41496598639455784,0.8440191387559809,0.8287671232876712,0,0.0,0.09314264759809315,1.0
158.0,963.0,112.0,,0.0,459.42,1.0,0.0,0.4411483253588517,0.3835616438356164,0,0.0,0.9047649863025519,1.0
1078.0,1228.0,180.0,,0.0,81.68,1.0,0.32939491586108127,0.6947368421052632,0.6164383561643836,0,0.0,0.08995017148773704,1.0
1803.0,1358.0,222.0,,0.0,85.89,1.0,0.5889724310776943,0.8191387559808613,0.7602739726027398,0,0.0,0.09903147177462845,1.0
237.0,971.0,116.0,,0.0,187.82,1.0,0.02828499820981024,0.44880382775119615,0.3972602739726027,0,0.0,0.31890247848314246,1.0
2032.0,1056.0,150.0,,0.0,80.75,1.0,0.6709631220909417,0.5301435406698565,0.5136986301369864,0,0.0,0.08794408852649972,1.0
1564.0,1247.0,186.0,,0.0,84.9,1.0,0.5034013605442177,0.7129186602870813,0.636986301369863,0,0.0,0.09689596410621457,1.0
2683.0,1533.0,288.0,,0.0,50.03,1.0,0.9040458288578589,0.9866028708133971,0.9863013698630136,0,0.0,0.021678638452080512,1.0
2735.0,1533.0,288.0,,0.0,44.79,1.0,0.9226638023630505,0.9866028708133971,0.9863013698630136,0,0.0,0.01037554735865744,1.0
1007.0,937.0,100.0,,0.0,149.76,1.0,0.3039742212674543,0.41626794258373206,0.3424657534246575,0,0.0,0.23680407256411917,1.0
1457.0,1272.0,198.0,,0.0,82.41,1.0,0.46509129967776586,0.7368421052631579,0.678082191780822,0,0.0,0.09152483875838564,1.0
1728.0,1496.0,270.0,,0.0,79.03,1.0,0.5621195846759757,0.9511961722488038,0.9246575342465754,0,0.0,0.08423391358743719,1.0
1641.0,1363.0,224.0,,0.0,95.25,1.0,0.530970282849982,0.8239234449760765,0.7671232876712328,0,0.0,0.11922172609417805,1.0
1986.0,1517.0,288.0,,0.0,70.39,1.0,0.6544933762978876,0.9712918660287081,0.9863013698630136,0,0.0,0.06559675575400678,1.0
1130.0,1153.0,162.0,,0.0,86.88,1.0,0.34801288936627284,0.6229665071770335,0.5547945205479452,0,0.0,0.10116697944304234,1.0
1674.0,1404.0,244.0,,0.0,79.2,1.0,0.5427855352667382,0.8631578947368421,0.8356164383561644,0,0.0,0.08460061692443756,1.0
2951.0,1535.0,288.0,,0.0,48.59,1.0,1.0,0.9885167464114832,0.9863013698630136,0,0.0,0.018572445479842117,1.0
221.0,502.0,0.0,,0.0,446.22,1.0,0.022556390977443608,0.0,0.0,0,0.0,0.8762915507236999,1.0
2866.0,1547.0,292.0,,0.0,42.24,1.0,0.9695667740780523,1.0,1.0,0,0.0,0.0048749973036519454,1.0
1007.0,937.0,100.0,,0.0,151.88,1.0,0.3039742212674543,0.41626794258373206,0.3424657534246575,0,0.0,0.24137707888435905,1.0
1365.0,1497.0,270.0,,0.0,80.32,1.0,0.4321518080916577,0.9521531100478469,0.9246575342465754,0,0.0,0.08701654479173407,1.0
45.0,7120.0,304.0,,0.0,135.74,1.0,0.013435700575815739,0.5728774742352364,0.2704626334519573,0,0.0,0.8416559965855742,1.0
213.0,12271.0,1124.0,,0.0,115.92,1.0,0.12092130518234165,0.9941927040732864,1.0,0,0.0,0.67247119078105,1.0
139.0,12334.0,1124.0,,0.0,154.29,1.0,0.07357645553422905,0.9993456567969901,1.0,0,0.0,1.0,1.0
280.0,2792.0,266.0,,0.0,122.13,1.0,0.163787587971849,0.21887780140683788,0.23665480427046262,0,0.0,0.7254801536491677,1.0
1587.0,9042.0,612.0,,0.0,44.76,1.0,1.0,0.7300834287583837,0.5444839857651246,0,0.0,0.06504481434058897,1.0
280.0,1447.0,118.0,,0.0,113.98,1.0,0.163787587971849,0.10886635040078521,0.10498220640569395,0,0.0,0.6559112249253095,1.0
33.0,6400.0,188.0,,0.0,142.8,1.0,0.005758157389635317,0.5139865859643383,0.16725978647686832,0,0.0,0.901920614596671,1.0
960.0,10158.0,780.0,,0.0,42.34,1.0,0.5988483685220729,0.8213643055782758,0.693950177935943,0,0.0,0.044387537345283855,1.0
1053.0,7696.0,390.0,,0.0,40.1,1.0,0.6583493282149712,0.6199901848519549,0.3469750889679715,0,0.0,0.025266752027315417,1.0
24.0,12340.0,1124.0,,0.0,148.25,1.0,0.0,0.9998364141992475,1.0,0,0.0,0.9484421681604781,1.0
861.0,8314.0,490.0,,0.0,47.95,1.0,0.5355086372360844,0.6705381972844757,0.4359430604982206,0,0.0,0.09227486128894583,1.0
779.0,10604.0,850.0,,0.0,46.23,1.0,0.48304542546385154,0.8578439391460821,0.7562277580071174,0,0.0,0.07759282970550574,1.0
1053.0,10666.0,856.0,,0.0,38.61,1.0,0.6583493282149712,0.8629150989694094,0.7615658362989324,0,0.0,0.012548015364916764,1.0
957.0,6531.0,210.0,,0.0,43.94,1.0,0.5969289827255279,0.5247014559136267,0.18683274021352314,0,0.0,0.05804524114383267,1.0
45.0,116.0,0.0,,0.0,147.22,1.0,0.013435700575815739,0.0,0.0,0,0.0,0.9396500213401623,1.0
204.0,12318.0,1118.0,,0.0,140.81,1.0,0.11516314779270634,0.9980369703909701,0.994661921708185,0,0.0,0.8849338454972259,1.0
45.0,9607.0,700.0,,0.0,128.29,1.0,0.013435700575815739,0.7762964174709636,0.6227758007117438,0,0.0,0.7780623132735809,1.0
277.0,2789.0,264.0,,0.0,110.01,1.0,0.1618682021753039,0.21863242270570915,0.23487544483985764,0,0.0,0.6220230473751601,1.0
1056.0,10559.0,840.0,,0.0,42.57,1.0,0.6602687140115163,0.854163258629151,0.7473309608540926,0,0.0,0.04635083226632523,1.0
864.0,11211.0,942.0,,0.0,42.69,1.0,0.5374280230326296,0.9074922296744643,0.8380782918149466,0,0.0,0.04737516005121637,1.0
1475.0,9312.0,850.0,,0.0,37.14,1.0,0.9283429302623161,0.7521675118599706,0.7562277580071174,0,0.0,0.0,1.0
213.0,12271.0,1124.0,,0.0,112.81,1.0,0.12092130518234165,0.9941927040732864,1.0,0,0.0,0.6459240290226206,1.0
139.0,12334.0,1124.0,,0.0,144.25,1.0,0.07357645553422905,0.9993456567969901,1.0,0,0.0,0.9142979086641059,1.0
139.0,12334.0,1124.0,,0.0,146.53,1.0,0.07357645553422905,0.9993456567969901,1.0,0,0.0,0.933760136577038,1.0
45.0,6995.0,282.0,,0.0,147.6,1.0,0.013435700575815739,0.5626533616882055,0.2508896797153025,0,0.0,0.9428937259923176,1.0
864.0,9584.0,690.0,,0.0,47.45,1.0,0.5374280230326296,0.7744151807623099,0.6138790035587188,0,0.0,0.0880068288518993,1.0
201.0,12342.0,1124.0,,0.0,106.25,1.0,0.11324376199616124,1.0,1.0,0,0.0,0.5899274434485703,1.0
213.0,11087.0,924.0,,0.0,119.5,1.0,0.12092130518234165,0.8973499100278096,0.8220640569395018,0,0.0,0.7030303030303031,1.0
42.0,12340.0,1124.0,,0.0,104.13,1.0,0.011516314779270634,0.9998364141992475,1.0,0,0.0,0.571830985915493,1.0
1475.0,9279.0,644.0,,0.0,38.39,1.0,0.9283429302623161,0.7494683461475544,0.5729537366548043,0,0.0,0.010670081092616305,1.0
1692.0,6907.0,536.0,,0.0,47.63,1.0,0.5695020746887967,0.9680456490727533,0.9403508771929825,0,0.0,0.03710585585585586,1.0
1796.0,6907.0,536.0,,0.0,46.34,1.0,0.6054633471645919,0.9680456490727533,0.9403508771929825,0,0.0,0.033474099099099104,1.0
2937.0,121.0,0.0,,0.0,36.75,1.0,1.0,0.0,0.0,0,0.0,0.006475225225225217,1.0
143.0,1879.0,148.0,,0.0,389.65,1.0,0.0338865836791148,0.2507845934379458,0.2596491228070175,0,0.0,1.0,1.0
1402.0,6852.0,534.0,,0.0,47.82,1.0,0.46922544951590595,0.9601997146932953,0.9368421052631579,0,0.0,0.03764076576576576,1.0
253.0,6554.0,510.0,,0.0,272.17,1.0,0.07192254495159059,0.9176890156918688,0.8947368421052632,0,0.0,0.6692567567567569,1.0
253.0,121.0,0.0,,0.0,267.46,1.0,0.07192254495159059,0.0,0.0,0,0.0,0.6559966216216216,1.0
1503.0,6525.0,496.0,,0.0,48.94,1.0,0.504149377593361,0.9135520684736091,0.8701754385964913,0,0.0,0.040793918918918905,1.0
1741.0,5677.0,436.0,,0.0,49.76,1.0,0.5864453665283541,0.7925820256776034,0.7649122807017544,0,0.0,0.04310247747747747,1.0
1503.0,6849.0,534.0,,0.0,51.92,1.0,0.504149377593361,0.959771754636234,0.9368421052631579,0,0.0,0.049183558558558556,1.0
1897.0,5308.0,314.0,,0.0,45.6,1.0,0.640387275242047,0.7399429386590585,0.5508771929824562,0,0.0,0.031390765765765764,1.0
2052.0,2634.0,220.0,,0.0,50.32,1.0,0.6939834024896265,0.3584878744650499,0.38596491228070173,0,0.0,0.04467905405405405,1.0
45.0,7131.0,570.0,,0.0,375.95,1.0,0.0,1.0,1.0,0,0.0,0.9614301801801802,1.0
1959.0,2632.0,220.0,,0.0,49.79,1.0,0.6618257261410788,0.35820256776034237,0.38596491228070173,0,0.0,0.043186936936936926,1.0
2298.0,5484.0,406.0,,0.0,54.55,1.0,0.779045643153527,0.7650499286733238,0.712280701754386,0,0.0,0.05658783783783782,1.0
1304.0,6910.0,536.0,,0.0,49.95,1.0,0.43533886583679116,0.9684736091298145,0.9403508771929825,0,0.0,0.043637387387387386,1.0
1506.0,6285.0,458.0,,0.0,50.42,1.0,0.5051867219917012,0.8793152639087018,0.8035087719298246,0,0.0,0.044960585585585584,1.0
1307.0,6910.0,536.0,,0.0,49.91,1.0,0.4363762102351314,0.9684736091298145,0.9403508771929825,0,0.0,0.04352477477477476,1.0
187.0,121.0,0.0,,0.0,357.06,1.0,0.04910096818810512,0.0,0.0,0,0.0,0.908248873873874,1.0
253.0,6933.0,560.0,,0.0,269.28,1.0,0.07192254495159059,0.9717546362339515,0.9824561403508771,0,0.0,0.6611204954954955,1.0
2830.0,121.0,0.0,,0.0,37.64,1.0,0.9630013831258645,0.0,0.0,0,0.0,0.008980855855855849,1.0
253.0,1096.0,102.0,,0.0,278.98,1.0,0.07192254495159059,0.1390870185449358,0.17894736842105263,0,0.0,0.6884290540540542,1.0
2827.0,7019.0,560.0,,0.0,34.45,1.0,0.9619640387275242,0.9840228245363766,0.9824561403508771,0,0.0,0.0,1.0
1405.0,6733.0,520.0,,0.0,51.4,1.0,0.4702627939142462,0.9432239657631954,0.9122807017543859,0,0.0,0.047719594594594586,1.0
2191.0,2595.0,218.0,,0.0,50.35,1.0,0.7420470262793915,0.3529243937232525,0.3824561403508772,0,0.0,0.044763513513513514,1.0
217.0,7084.0,566.0,,0.0,279.72,1.0,0.059474412171507604,0.9932952924393723,0.9929824561403509,0,0.0,0.6905123873873875,1.0
1503.0,5852.0,392.0,,0.0,48.58,1.0,0.504149377593361,0.8175463623395149,0.6877192982456141,0,0.0,0.039780405405405395,1.0
2827.0,121.0,0.0,,0.0,36.4,1.0,0.9619640387275242,0.0,0.0,0,0.0,0.005489864864864853,1.0
2295.0,2586.0,218.0,,0.0,51.67,1.0,0.7780082987551867,0.3516405135520685,0.3824561403508772,0,0.0,0.04847972972972973,1.0
220.0,6708.0,526.0,,0.0,267.79,1.0,0.060511756569847856,0.9396576319543509,0.9228070175438596,0,0.0,0.6569256756756758,1.0
1323.0,5014.0,354.0,,0.0,41.34,1.0,0.9042553191489362,0.9352604637157482,0.9012345679012346,0,0.0,0.06305965443309373,1.0
1345.0,5122.0,366.0,,0.0,36.85,1.0,0.925531914893617,0.9677807889190003,0.9382716049382716,0,0.0,0.03474586959263465,1.0
571.0,3266.0,212.0,,0.0,147.49,1.0,0.1769825918762089,0.40891297801866905,0.46296296296296297,0,0.0,0.7324378862403835,1.0
