GNoAffS,GVL,GVC,GTime,GResult,GFTime,GFResult
0.43361048122952883,0.4562027567807915,0.40268456375838924,0,0.0,0.13368334583377978,1.0
0.42491811539430585,0.43174744330813697,0.3724832214765101,0,0.0,0.11921854351941141,1.0
0.7640463592844545,0.9052912405513561,0.8120805369127517,0,0.0,0.0,1.0
0.3342151675485009,0.0,0.0,0,0.0,0.06921675774134792,1.0
0.3896447467876039,0.9497554468652735,0.912751677852349,0,0.0,0.04735883424408014,1.0
0.5840262030738221,0.0,0.0,0,0.0,0.029965355905568057,1.0
0.7277651801461326,0.9519786571809693,0.8859060402684564,0,0.0,0.03357262759384263,1.0
0.32476694381456284,0.0,0.0,0,0.0,0.07318118504232295,1.0
0.5980095742000504,0.7047576700755892,0.6241610738255033,0,0.0,0.05364477302760814,1.0
0.9900478710002519,0.8430413517118719,0.8657718120805369,0,0.0,0.025036608450301787,1.0
0.35311161501637695,0.9324144064028457,0.8993288590604027,0,0.0,0.07021679345690919,1.0
0.0,0.9884393063583815,0.9899328859060402,0,0.0,0.9210328940319297,1.0
0.35311161501637695,0.0,0.0,0,0.0,0.06710953962641522,1.0
0.015873015873015872,0.953757225433526,0.9530201342281879,0,0.0,1.0,1.0
1.0,0.0,0.0,0,0.0,0.03028679595699845,1.0
0.40463592844545226,0.40551356158292573,0.3389261744966443,0,0.0,0.0739312118289939,1.0
0.545477450239355,0.8492663405958204,0.7550335570469798,0,0.0,0.0029286760241437203,1.0
0.5211640211640212,0.6060471320586928,0.5268456375838926,0,0.0,0.01925068752455445,1.0
0.5030234315948602,0.9172965762561138,0.825503355704698,0,0.0,0.008857459194971237,1.0
0.491307634164777,0.7545575811471765,0.7449664429530202,0,0.0,0.09957498482088646,1.0
0.4294532627865961,0.0,0.0,0,0.0,0.12236151291117539,1.0
0.005291005291005291,0.9919964428634949,0.9899328859060402,0,0.0,0.8044573020465017,1.0
0.37226001511715795,0.9315251222765674,0.8993288590604027,0,0.0,0.0642522947248116,1.0
0.3547493071302595,0.9341929746554024,0.8993288590604027,0,0.0,0.05071609700346442,1.0
0.42630385487528344,0.7545575811471765,0.7449664429530202,0,0.0,0.13100467873852636,1.0
0.0,0.5469097376611828,0.5805369127516778,0,0.0,0.8918532804743026,1.0
0.6341647770219199,0.9724321920853712,0.9463087248322147,0,0.0,0.006250223222257938,1.0
0.4390274628369866,0.0,0.0,0,0.0,0.11768277438479943,1.0
0.18392542202066012,1.0,1.0,0,0.0,0.6571306118075645,1.0
0.3342151675485009,0.0,0.0,0,0.0,0.07264545162327227,1.0
