GNoAffS,GVL,GVC,GTime,GResult,GFTime,GFResult
0.1264418163235509,0.5623229461756374,0.5748031496062992,0,0.0,0.17805353149123443,1.0
0.2087896043217988,0.7988668555240793,0.7716535433070866,0,0.0,0.1321693961474641,1.0
0.2055774565630019,0.9461756373937678,0.9763779527559056,0,0.0,0.4105042926195801,1.0
0.5246021316980581,0.9872521246458924,0.9921259842519685,0,0.0,0.9093139023158501,1.0
0.20251131552051393,0.5226628895184136,0.5196850393700787,0,0.0,0.42875694394343844,1.0
0.13651627974886846,0.726628895184136,0.6692913385826772,0,0.0,0.6777288795902171,1.0
0.9718207037523726,0.8441926345609065,0.9212598425196851,0,0.0,0.9774908015294711,1.0
0.2055774565630019,0.8881019830028328,0.9212598425196851,0,0.0,0.4400836880455955,1.0
0.5110235070813257,0.7110481586402266,0.6929133858267716,0,0.0,0.09349974749296587,1.0
0.36428675719083076,0.6048158640226629,0.6141732283464567,0,0.0,0.3095014789697713,1.0
0.5067893123083662,0.7067988668555241,0.6929133858267716,0,0.0,0.09667412163624561,1.0
0.46488538472769747,0.8909348441926346,0.8976377952755905,0,0.0,0.1937089676069548,1.0
0.3239889034895605,1.0,1.0,0,0.0,0.17711564822162898,1.0
0.9921156373193167,0.38243626062322944,0.4645669291338583,0,0.0,0.9938676863141186,1.0
0.23361074609432034,0.6175637393767706,0.6220472440944882,0,0.0,0.12437775052305029,1.0
0.20251131552051393,0.8016997167138811,0.7716535433070866,0,0.0,0.4321477526873963,1.0
0.19667104686815592,0.8725212464589235,0.9133858267716536,0,0.0,0.16932400259721522,1.0
1.0,0.22521246458923513,0.3858267716535433,0,0.0,1.0,1.0
0.14921886406774712,0.0,0.0,0,0.0,0.17112762426953326,1.0
0.2055774565630019,0.8881019830028328,0.9212598425196851,0,0.0,0.4268090325373349,1.0
0.5097094466345452,0.32152974504249293,0.4015748031496063,0,0.0,0.0,1.0
0.38122353628266903,0.5708215297450425,0.5669291338582677,0,0.0,0.06673400187576653,1.0
0.0,0.4447592067988669,0.49606299212598426,0,0.0,0.20279922083543753,1.0
0.7450722733245729,0.9674220963172805,0.9763779527559056,0,0.0,0.3992496933843157,1.0
0.18601255657760257,0.6048158640226629,0.5984251968503937,0,0.0,0.44484524926051505,1.0
0.3768433347934005,0.9504249291784702,0.968503937007874,0,0.0,0.3172931245941851,1.0
0.5067893123083662,0.7067988668555241,0.6929133858267716,0,0.0,0.10663011326744101,1.0
0.20309534238574975,0.9305949008498584,0.952755905511811,0,0.0,0.4327970564894308,1.0
0.19871514089648123,0.7407932011331445,0.7165354330708661,0,0.0,0.1485462809321117,1.0
0.137830340195649,0.5538243626062322,0.5590551181102362,0,0.0,0.17588918548445284,1.0
