GNoAffS,GVL,GVC,GTime,GResult,GFTime,GFResult
0.7632211538461539,1.0,1.0,0,0.0,0.02268638627454694,1.0
0.04146634615384615,0.9929078014184397,1.0,0,0.0,0.7407161929289676,1.0
0.7632211538461539,1.0,1.0,0,0.0,0.023027250175166162,1.0
0.043870192307692304,0.0,0.0,0,0.0,0.3240290113053193,1.0
0.0829326923076923,0.75177304964539,0.8615384615384616,0,0.0,0.0,1.0
0.6556490384615384,0.9929078014184397,1.0,0,0.0,0.5690912189671823,1.0
0.84375,1.0,1.0,0,0.0,0.5413865586001855,1.0
0.0,0.9929078014184397,1.0,0,0.0,0.333213399738671,1.0
0.051682692307692304,0.9716312056737588,1.0,0,0.0,0.9729960043176095,1.0
0.46694711538461536,0.0,0.0,0,0.0,0.03558240384797468,1.0
0.8088942307692307,0.9929078014184397,1.0,0,0.0,0.02194784782320526,1.0
0.7632211538461539,1.0,1.0,0,0.0,0.021853163406366564,1.0
0.0,0.9929078014184397,1.0,0,0.0,0.3261878160092411,1.0
0.6947115384615384,1.0,1.0,0,0.0,0.5507603158672146,1.0
0.043870192307692304,0.9929078014184397,1.0,0,0.0,0.3323233662203874,1.0
0.5270432692307693,0.9148936170212766,0.8769230769230769,0,0.0,0.03465449656295566,1.0
0.8088942307692307,0.9929078014184397,1.0,0,0.0,0.02598140398053288,1.0
0.7632211538461539,1.0,1.0,0,0.0,0.02270532315791466,1.0
0.043870192307692304,0.9929078014184397,1.0,0,0.0,0.33806124188081127,1.0
0.7067307692307693,0.9929078014184397,1.0,0,0.0,0.02488306474520423,1.0
0.051682692307692304,0.9893617021276596,1.0,0,0.0,0.9865358759255402,1.0
0.043870192307692304,0.9929078014184397,1.0,0,0.0,0.32857386331357585,1.0
0.6947115384615384,0.9893617021276596,1.0,0,0.0,0.5394360596133089,1.0
0.043870192307692304,0.9929078014184397,1.0,0,0.0,0.33480409794156074,1.0
0.5270432692307693,0.9042553191489362,0.8769230769230769,0,0.0,0.03620732099910997,1.0
0.4483173076923077,0.8226950354609929,0.8307692307692308,0,0.0,1.0,1.0
0.015024038461538462,0.9929078014184397,1.0,0,0.0,0.9938265760221183,1.0
0.7944711538461539,0.9964539007092199,1.0,0,0.0,0.027079743215861526,1.0
0.7067307692307693,1.0,1.0,0,0.0,0.0280833980343515,1.0
1.0,0.9929078014184397,1.0,0,0.0,0.5522752665366333,1.0
