GNoAffS,GVL,GVC,GTime,GResult,GFTime,GFResult
0.5,0.7272727272727273,0.5,0,0.0,0.23678646934460434,1.0
0.5,0.8181818181818182,0.5,0,0.0,0.47568710359408134,1.0
0.5,1.0,1.0,0,0.0,0.7124735729386857,1.0
1.0,0.18181818181818182,0.25,0,0.0,0.48414376321353003,1.0
0.5,0.7272727272727273,0.5,0,0.0,0.7251585623678617,1.0
0.5,0.7272727272727273,0.5,0,0.0,0.15433403805496645,1.0
1.0,0.36363636363636365,0.25,0,0.0,0.37209302325581284,1.0
1.0,0.0,0.0,0,0.0,0.4482029598308627,1.0
0.5,0.8181818181818182,0.5,0,0.0,0.0,1.0
0.5,0.36363636363636365,0.25,0,0.0,0.26427061310782296,1.0
0.5,0.7272727272727273,0.5,0,0.0,0.6490486257928118,1.0
0.5,0.36363636363636365,0.25,0,0.0,0.6427061310782238,1.0
0.5,0.7272727272727273,0.5,0,0.0,0.45243128964059004,1.0
0.0,1.0,1.0,0,0.0,0.5708245243128952,1.0
0.5,0.7272727272727273,0.5,0,0.0,0.36575052854122486,1.0
1.0,0.18181818181818182,0.25,0,0.0,0.5623678646934466,1.0
0.5,1.0,1.0,0,0.0,0.6744186046511638,1.0
1.0,0.36363636363636365,0.25,0,0.0,0.7906976744186023,1.0
0.5,0.7272727272727273,0.5,0,0.0,0.7336152219873163,1.0
1.0,0.18181818181818182,0.25,0,0.0,0.8076109936575055,1.0
0.5,0.8181818181818182,0.5,0,0.0,0.42283298097251676,1.0
0.5,1.0,1.0,0,0.0,0.10782241014798985,1.0
0.5,0.8181818181818182,0.5,0,0.0,0.48837209302325135,1.0
0.0,0.8181818181818182,0.5,0,0.0,0.26427061310782296,1.0
0.5,0.18181818181818182,0.25,0,0.0,1.0,1.0
0.5,0.7272727272727273,0.5,0,0.0,0.48414376321353003,1.0
0.5,0.7272727272727273,0.5,0,0.0,0.2050739957716704,1.0
0.5,0.8181818181818182,0.5,0,0.0,0.3974630021141648,1.0
1.0,0.36363636363636365,0.25,0,0.0,0.27906976744185963,1.0
1.0,0.18181818181818182,0.25,0,0.0,0.32558139534883623,1.0
