GNoAffS,GVL,GVC,GTime,GResult,GFTime,GFResult
0,1.0,0,0,0.0,0.0,1.0
0,1.0,0,0,0.0,0.3703382480485686,1.0
0,1.0,0,0,0.0,0.3911535125758894,1.0
0,1.0,0,0,0.0,0.14310494362532447,1.0
0,1.0,0,0,0.0,0.07805724197744938,1.0
0,0.0,0,0,0.0,0.3200346921075453,1.0
0,0.0,0,0,0.0,0.3070251517779698,1.0
0,1.0,0,0,0.0,0.3790112749349527,1.0
0,0.0,0,0,0.0,0.45186470078057184,1.0
0,0.0,0,0,0.0,0.6513443191673898,1.0
0,1.0,0,0,0.0,0.3798785776235902,1.0
0,0.0,0,0,0.0,0.7163920208152649,1.0
0,1.0,0,0,0.0,0.38681699913269674,1.0
0,1.0,0,0,0.0,0.3512575888985253,1.0
0,0.0,0,0,0.0,0.4770164787510841,1.0
0,0.0,0,0,0.0,0.1300954032957502,1.0
0,1.0,0,0,0.0,0.054640069384214694,1.0
0,0.0,0,0,0.0,0.33044232437120574,1.0
0,0.0,0,0,0.0,0.6929748482220289,1.0
0,0.0,0,0,0.0,0.6140503035559408,1.0
0,1.0,0,0,0.0,0.6496097137901122,1.0
0,0.0,0,0,0.0,0.4215091066782306,1.0
0,1.0,0,0,0.0,0.5542064180398959,1.0
0,0.0,0,0,0.0,0.394622723330442,1.0
0,1.0,0,0,0.0,0.3278404163052906,1.0
0,1.0,0,0,0.0,0.18300086730268858,1.0
0,0.0,0,0,0.0,0.22463139635732898,1.0
0,1.0,0,0,0.0,0.3876843018213355,1.0
0,0.0,0,0,0.0,0.43798785776235877,1.0
0,1.0,0,0,0.0,1.0,1.0
