NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
51302,573,304,895.59,0,,,354,1542449,295818,62400.0,1179,269694,1909450,176.27,3.33,49769,140.59,0.419,0.334,0.402,6586,6928794,629862,777.964,200753,990747,1.16,83,24,591,788.624,37.701
21419,883,522,895.31,0,,,283,5905410,1653304,32842.0,1225,418194,7611767,116.05,4.33,19911,70.36,0.541,0.514,0.69,35935,8764200,473379,600.568,209112,665636,0.77,153,52,991,645.548,129.233
9233,1010,590,895.68,0,,,130,7330020,2167740,13091.0,230,357090,9512133,100.7,1.77,8873,68.25,0.581,0.588,0.78,91067,2111338,85659,160.273,192499,57351,0.25,34,16,1135,233.411,463.133
27470,890,524,895.97,0,,,471,6777929,1816137,55239.0,1573,599719,8682734,117.28,3.34,25426,53.98,0.541,0.518,0.693,61707,11619577,487975,568.269,142523,547676,0.51,291,87,997,615.987,138.559
9071,1010,590,896.13,0,,,121,13581311,4006030,11671.0,396,676336,17638043,96.45,3.27,8554,70.69,0.581,0.588,0.78,248834,4967103,85521,268.77,161867,75279,0.18,581,161,1135,378.532,305.183
5989,986,578,895.42,0,,,88,12163629,3600655,7611.0,312,584667,15783274,86.49,3.55,5589,63.51,0.581,0.574,0.765,70172,2456096,44744,170.9,51184,32410,0.09,237,76,1110,281.042,393.875
9904,1010,590,896.08,0,,,135,14381170,4248294,12400.0,315,701439,18660078,91.85,2.33,9454,70.03,0.581,0.588,0.78,101608,3781378,33838,216.562,45787,28262,0.1,31,17,1135,334.952,340.649
14335,889,524,895.86,0,,,187,13968032,4072197,18217.0,403,774745,18096839,97.42,2.16,13745,73.5,0.541,0.517,0.693,15999,6051882,98238,309.014,173462,59186,0.14,642,155,1000,427.83,270.398
7003,1010,590,896.83,0,,,79,12058382,3572686,8380.0,177,577437,15646294,106.08,2.24,6747,85.41,0.581,0.588,0.78,154880,1152229,9149,123.478,2413,7809,0.03,32,18,1135,224.28,447.483
30622,541,258,896.17,0,,,155,7228618,1646622,32191.0,902,1078498,8942193,207.68,5.82,29565,190.74,0.514,0.315,0.341,75170,7729494,389081,623.116,116403,147816,0.11,832,290,574,677.829,110.885
9152,987,578,895.92,0,,,122,13867406,4090744,11783.0,396,689954,18009980,96.58,3.25,8634,70.77,0.581,0.575,0.765,201892,5091124,86126,275.848,161883,75471,0.18,581,163,1112,390.665,302.03
