NoAffS,VL,VC,Time,Result,AFC,SFC,NoR,NoIter,NoStop,AvgLenTP,DNonTItp,NoAbs,NoCSucc,AvgLenTPblk,DNonTItpblk,ENonTItp,ENonTItpblk,FCov,LCov,CCov,SizRS,TPredAbs,NoPredBAbs,TimPrec,NoBDDN,SizBDDQ,SizBDDQAvg,MaxWait,AvgWait,NoRL,TimPreAdj,TimTran
3,507,2162,7.86,1,,,2,13359,10165,5.0,1,21,23537,2.5,0.5,0,0.0,1.0,1.0,1.0,9383,75,66,1.075,834,355,1.23,6,4,1343,1.63,4.16
3,507,2162,8.14,1,,,2,13359,10165,5.0,1,21,23537,2.5,0.5,0,0.0,1.0,1.0,1.0,9383,75,66,1.127,834,355,1.23,6,4,1343,1.803,4.333
3,507,2162,8.13,1,,,2,13359,10165,5.0,1,21,23537,2.5,0.5,0,0.0,1.0,1.0,1.0,9383,75,66,1.069,834,355,1.23,6,4,1343,1.695,4.443
3,507,2162,8.37,1,,,2,13359,10165,5.0,1,21,23537,2.5,0.5,0,0.0,1.0,1.0,1.0,9383,75,66,1.178,834,355,1.23,6,4,1343,1.807,4.314
3,507,2162,8.01,1,,,2,13359,10165,5.0,1,21,23537,2.5,0.5,0,0.0,1.0,1.0,1.0,9383,75,66,1.169,834,355,1.23,6,4,1343,1.829,4.123
3,507,2162,7.92,1,,,2,13359,10165,5.0,1,21,23537,2.5,0.5,0,0.0,1.0,1.0,1.0,9383,75,66,1.032,834,355,1.23,6,4,1343,1.53,4.427
3,507,2162,7.94,1,,,2,13359,10165,5.0,1,21,23537,2.5,0.5,0,0.0,1.0,1.0,1.0,9383,75,66,1.176,834,355,1.23,6,4,1343,1.666,4.29
3,507,2162,7.76,1,,,2,13359,10165,5.0,1,21,23537,2.5,0.5,0,0.0,1.0,1.0,1.0,9383,75,66,1.096,834,355,1.23,6,4,1343,1.592,4.211
3,507,2162,8.09,1,,,2,13359,10165,5.0,1,21,23537,2.5,0.5,0,0.0,1.0,1.0,1.0,9383,75,66,1.061,834,355,1.23,6,4,1343,1.746,4.03
3,507,2162,8.08,1,,,2,13359,10165,5.0,1,21,23537,2.5,0.5,0,0.0,1.0,1.0,1.0,9383,75,66,1.127,834,355,1.23,6,4,1343,1.689,4.307
3,507,2162,8.06,1,,,2,13359,10165,5.0,1,21,23537,2.5,0.5,0,0.0,1.0,1.0,1.0,9383,75,66,1.194,834,355,1.23,6,4,1343,1.673,4.322
