NoAffS,VL,VC,Time,Result
24,1415,4568,30.37,0
24,1415,4568,30.39,0
13,1193,3868,30.4,0
24,1415,4568,30.39,0
13,1193,3868,30.37,0
13,1193,3868,30.37,0
24,1415,4568,30.38,0
13,1193,3868,30.38,0
24,1415,4568,30.39,0
13,1193,3868,30.43,0
34,1415,4568,30.37,0
31,1415,4568,30.41,0
24,1415,4568,30.38,0
24,1415,4568,30.33,0
34,1415,4568,30.36,0
13,1193,3868,30.37,0
24,1415,4568,30.35,0
13,1193,3868,30.43,0
24,1415,4568,30.36,0
13,1193,3868,30.38,0
31,1415,4568,30.39,0
31,1415,4568,30.4,0
31,1415,4568,30.37,0
24,1415,4568,30.36,0
13,1193,3868,30.39,0
24,1415,4568,30.39,0
13,1193,3868,30.38,0
34,1415,4568,30.36,0
13,1193,3868,30.32,0
34,1415,4568,30.36,0
