NoAffS,VL,VC,Time,Result
14,1415,4568,30.43,0
14,1415,4568,30.37,0
24,1415,4568,30.37,0
14,1415,4568,30.44,0
24,1415,4568,30.35,0
24,1415,4568,30.36,0
10,1193,3868,30.36,0
24,1415,4568,30.36,0
10,1193,3868,30.34,0
14,1415,4568,30.4,0
14,1415,4568,30.37,0
24,1415,4568,30.35,0
14,1415,4568,30.39,0
14,1415,4568,30.4,0
10,1193,3868,30.38,0
14,1415,4568,30.45,0
14,1415,4568,30.38,0
10,1193,3868,30.36,0
14,1415,4568,30.42,0
14,1415,4568,30.41,0
14,1415,4568,30.41,0
24,1415,4568,30.37,0
10,1193,3868,30.37,0
24,1415,4568,30.39,0
14,1415,4568,30.4,0
14,1415,4568,30.38,0
14,1415,4568,30.42,0
10,1193,3868,30.37,0
24,1415,4568,30.35,0
14,1415,4568,30.37,0
