NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
,1121,122,3.98,0,,,0
7,1670,262,5.06,0,,,2
423,1407,192,6.62,0,,,33
1814,1675,264,17.38,0,,,180
3,1404,242,4.35,0,,,1
,1073,106,4.12,0,,,0
1814,1675,264,17.56,0,,,180
,1073,106,4.18,0,,,0
,1070,104,4.65,0,,,0
,1079,106,4.02,0,,,0
,1121,122,3.99,0,,,0
1814,1675,264,18.61,0,,,180
,1073,106,4.07,0,,,0
7,1670,262,4.96,0,,,2
,1121,122,4.05,0,,,0
437,1407,192,6.61,0,,,28
,1073,106,4.42,0,,,0
,1073,106,4.01,0,,,0
1814,1675,264,19.45,0,,,180
1814,1675,264,18.15,0,,,180
,1073,106,4.01,0,,,0
,1073,106,4.11,0,,,0
3,1427,244,4.43,0,,,1
,1070,104,3.93,0,,,0
419,1407,192,6.67,0,,,32
437,1407,192,6.65,0,,,28
,1121,122,3.97,0,,,0
,1073,106,4.0,0,,,0
,1157,134,4.12,0,,,0
437,1407,192,6.54,0,,,28
