NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
3765,1535,288,77.78,1,,,125
3863,1535,288,172.32,1,,,85
3951,1535,288,39.98,1,,,95
3824,1535,288,503.57,1,,,88
4184,1535,288,79.73,1,,,87
3765,1535,288,82.75,1,,,125
3765,1535,288,86.89,1,,,125
4800,1535,288,156.74,1,,,86
4800,1535,288,160.6,1,,,86
3765,1535,288,83.16,1,,,125
4637,1535,288,459.42,1,,,88
3873,1535,288,81.68,1,,,87
4248,1535,288,85.89,1,,,84
4036,1535,288,187.82,1,,,86
4202,1535,288,80.75,1,,,89
3812,1535,288,84.9,1,,,145
3842,1535,288,50.03,1,,,114
3992,1535,288,44.79,1,,,103
4800,1535,288,149.76,1,,,86
3963,1535,288,82.41,1,,,86
3765,1535,288,79.03,1,,,125
4199,1535,288,95.25,1,,,136
3981,1535,288,70.39,1,,,95
3877,1535,288,86.88,1,,,90
3765,1535,288,79.2,1,,,125
4384,1535,288,48.59,1,,,90
4637,1535,288,446.22,1,,,88
3951,1535,288,42.24,1,,,95
4800,1535,288,151.88,1,,,86
3765,1535,288,80.32,1,,,125
