NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
354,238,47,29.93,0,,,33
721,238,47,30.06,0,,,38
354,257,65,30.07,0,,,33
944,274,73,29.91,0,,,46
1019,277,75,29.97,0,,,57
987,238,47,29.9,0,,,68
623,346,141,29.83,0,,,37
825,238,47,29.87,0,,,56
907,346,141,29.99,0,,,52
863,270,73,29.99,0,,,57
1026,238,47,29.89,0,,,62
1026,262,69,29.96,0,,,62
306,346,141,30.0,0,,,32
908,346,141,29.89,0,,,41
960,333,123,29.98,0,,,60
1001,276,75,29.92,0,,,61
686,300,99,29.95,0,,,45
1074,295,87,29.99,0,,,59
1026,238,47,30.07,0,,,62
670,278,77,29.92,0,,,61
979,250,59,30.06,0,,,62
960,335,125,30.05,0,,,61
1001,238,47,30.04,0,,,61
960,335,125,30.08,0,,,61
737,294,91,30.01,0,,,53
863,249,59,30.0,0,,,57
981,191,0,30.06,0,,,47
737,320,115,30.02,0,,,53
1057,273,71,30.0,0,,,49
1018,294,87,29.92,0,,,49
