NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
1216,754,54,7.9,1,,,63
525,754,54,4.96,1,,,21
550,754,54,5.39,1,,,25
607,754,54,6.36,1,,,26
550,754,54,4.92,1,,,25
484,754,54,4.84,1,,,21
540,754,54,4.86,1,,,23
550,754,54,4.85,1,,,25
535,754,54,5.05,1,,,23
557,754,54,5.05,1,,,24
555,754,54,5.2,1,,,26
525,754,54,4.9,1,,,21
557,754,54,5.18,1,,,24
510,754,54,5.26,1,,,21
555,754,54,5.23,1,,,26
555,754,54,5.29,1,,,26
563,754,54,5.36,1,,,28
540,754,54,4.99,1,,,23
560,754,54,5.18,1,,,27
540,754,54,4.85,1,,,23
515,754,54,5.35,1,,,22
550,754,54,4.83,1,,,25
557,754,54,5.16,1,,,24
484,754,54,4.7,1,,,21
550,754,54,4.78,1,,,25
560,754,54,4.94,1,,,27
484,754,54,4.85,1,,,21
1201,754,54,7.82,1,,,60
550,754,54,4.83,1,,,25
545,754,54,5.2,1,,,24
