NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
8,14,8,1.61,1,,,3
8,14,8,1.6,1,,,3
8,14,8,1.56,1,,,3
8,14,8,1.6,1,,,3
8,14,8,1.57,1,,,3
8,14,8,1.6,1,,,3
8,14,8,1.69,1,,,3
8,14,8,1.6,1,,,3
8,14,8,1.54,1,,,3
8,14,8,1.67,1,,,3
8,14,8,1.56,1,,,3
8,14,8,1.63,1,,,3
8,14,8,1.59,1,,,3
8,14,8,1.62,1,,,3
8,14,8,1.61,1,,,3
8,14,8,1.63,1,,,3
8,14,8,1.62,1,,,3
8,14,8,1.6,1,,,3
8,14,8,1.59,1,,,3
8,14,8,1.55,1,,,3
8,14,8,1.62,1,,,3
8,14,8,1.57,1,,,3
8,14,8,1.63,1,,,3
8,14,8,1.62,1,,,3
8,14,8,1.64,1,,,3
8,14,8,1.59,1,,,3
8,14,8,1.58,1,,,3
8,14,8,1.6,1,,,3
8,14,8,1.62,1,,,3
8,14,8,1.66,1,,,3
