NoAffS,VL,VC,Time,Result,AFC,SFC,NoR
792977,9,10,900.33,0,,,99124
794865,5,6,900.21,0,,,99360
796881,9,10,900.31,0,,,99613
801321,9,10,900.31,0,,,100167
872729,5,6,900.29,0,,,109093
873177,5,6,900.28,0,,,109149
,,,,,,,
869273,9,10,900.3,0,,,108662
810841,9,10,900.32,0,,,101358
875217,6,8,900.3,0,,,109404
790161,9,10,900.3,0,,,98773
873777,9,10,900.32,0,,,109225
794057,9,10,900.28,0,,,99260
783361,4,4,900.31,0,,,97922
797745,5,6,900.24,0,,,99720
804825,9,10,900.26,0,,,100606
796393,9,10,900.28,0,,,99552
797497,9,10,900.17,0,,,99690
874353,5,6,900.29,0,,,109296
795193,9,10,900.25,0,,,99402
790697,9,10,900.31,0,,,98840
800601,9,10,900.21,0,,,100078
799825,9,10,900.22,0,,,99981
791241,9,10,900.25,0,,,98907
787697,9,10,900.25,0,,,98465
797793,9,10,900.25,0,,,99726
793505,6,8,900.31,0,,,99190
883857,9,10,900.28,0,,,110485
793081,9,10,900.2,0,,,99138
875489,9,10,900.31,0,,,109439
